Entry Name	Total #Tryptic Peptides	# Detectable Tryptic Peptides	Detectable(%)	mean gravy	mean m/z
P76278	12	6	50	1095.01422774242	0.954102621742276
P76297	12	7	58.3333333333333	886.023263125	0.0564949633699633
P76341	12	5	41.6666666666667	978.894530648148	-0.431994596420128
P76344	20	10	50	837.734821021164	-0.565494255260244
P76393	18	11	61.1111111111111	885.852420758333	0.113114782504317
P76421	26	10	38.4615384615385	838.471823944445	-0.0622837030835383
P76463	16	13	81.25	856.782499901961	-0.121726209993473
P76577	26	14	53.8461538461538	684.166407395833	-0.0558532340675198
P77223	11	10	90.9090909090909	960.636155277778	0.268688842920979
P77239	22	11	50	841.831859090909	-0.051739667885913
P77269	21	12	57.1428571428571	784.769241666667	0.17598509183455
P77280	19	12	63.1578947368421	822.480930175439	0.30953476257864
P77377	13	7	53.8461538461538	971.639625583333	0.914781992507148
P77538	18	10	55.5555555555556	964.649587416667	0.129408735930113
P78067	21	12	57.1428571428571	844.501727261905	-0.630763888888889
Q46755	15	8	53.3333333333333	785.895189375	-0.138535830999066
Q46808	17	11	64.7058823529412	836.768122314815	0.238396700340043
Q46821	13	8	61.5384615384615	931.772321212121	-0.102054394801105
Q47142	17	10	58.8235294117647	906.763650595238	0.0625622059100318
P02921	14	7	50	866.886062407407	0.502586302586303
P02942	20	11	55	924.133777916667	-0.115892052095261
P03825	11	7	63.6363636363636	760.53826125	0.0672802197802197
P03841	14	5	35.7142857142857	602.520978	-0.240974358974359
P04128	9	6	66.6666666666667	1285.79354285714	0.314517543859649
P04949	19	9	47.3684210526316	909.729623333333	-0.318452056799883
P05706	8	7	87.5	801.623234722222	0.040508658008658
P06609	13	5	38.4615384615385	999.478735	0.592216736328805
P06972	8	5	62.5	1379.4317025	0.980703369489259
P06974	22	12	54.5454545454545	804.323153555556	-0.200551367935694
P07017	20	10	50	855.333043541667	0.112894019379313
P07018	17	9	52.9411764705882	995.789370772727	0.171298793798794
P08189	8	6	75	1139.6753915625	0.341608162369032
P08190	8	5	62.5	1166.58477619048	-0.0388584045584045
P08191	11	6	54.5454545454545	949.614528333333	0.558559782608696
P08194	15	9	60	768.443634318182	0.135962401795735
P0A6S3	15	8	53.3333333333333	794.790551875	0.347091011466011
P0A710	14	7	50	1029.537709375	0.66438097616669
P0A7C8	9	8	88.8888888888889	860.902279166667	0.74366707607808
P0A7G6	22	12	54.5454545454545	794.347673571428	0.160881534043299
P0A8H3	8	3	37.5	1082.61706166667	0.365908464295561
P0A8T5	8	5	62.5	875.713265	-0.00498670919723551
P0A915	12	9	75	1018.84244202381	-0.058788093104285
P0AA57	10	3	30	998.229984928572	-0.0335389610389611
P0AA70	12	5	41.6666666666667	1194.561539	1.42649402628435
P0AA78	17	6	35.2941176470588	866.022925833333	0.743796296296296
P0AA80	15	8	53.3333333333333	650.551418703704	0.140079365079365
P0AAA5	5	2	40	888.1737975	-0.398641304347826
P0AAA7	13	9	69.2307692307692	907.469792575757	0.831311404644738
P0AAD4	10	2	20	913.538050625	1.50994397759104
P0AAJ3	21	13	61.9047619047619	658.042685096491	-0.169002297747237
P0AAL9	12	7	58.3333333333333	654.625605625	-0.0978548085901027
P0AAR5	12	5	41.6666666666667	755.81197	0.835454545454545
P0AAR8	13	7	53.8461538461538	715.290776574074	-0.495767377463806
P0AAU2	9	4	44.4444444444444	684.441349666667	-0.0255006105006105
P0AAV6	10	2	20	974.42339	-0.986309523809524
P0AAW5	12	5	41.6666666666667	1154.29620785714	1.04195555555556
P0AAX3	6	4	66.6666666666667	989.49909	0.414112487100103
P0AB31	5	3	60	1124.47910266667	0.501904761904762
P0AB35	19	8	42.1052631578947	869.648267222222	-0.255777245773376
P0AB46	10	5	50	946.361427	0.0302082478924584
P0AB49	8	2	25	476.7171325	-0.745
P0AB93	10	4	40	1192.24610733333	1.01102564102564
P0ABC0	9	7	77.7777777777778	920.885189285714	1.1838171818435
P0ABE5	14	6	42.8571428571429	1007.68879952083	0.555548639370791
P0ABL1	17	11	64.7058823529412	730.396944	-0.70863231812811
P0ABL8	11	3	27.2727272727273	1199.00874722222	0.984291666666667
P0ABN9	12	7	58.3333333333333	1038.99899145833	0.458813721495858
P0ABP3	11	6	54.5454545454545	1031.86490648148	0.774750630494732
P0ABX8	14	9	64.2857142857143	738.391625333333	0.40977355977356
P0ABZ1	20	12	60	812.577556488095	-0.0104642978349875
P0AC05	14	7	50	789.135758571429	0.453930097680098
P0AC07	4	2	50	1099.8188025	0.950833333333333
P0AC94	11	5	45.4545454545455	919.166518666667	0.978020202020202
P0AC96	13	7	53.8461538461538	943.37384	0.820186014909396
P0ACA1	16	10	62.5	753.847319166667	0.189357644806174
P0ACW4	6	3	50	711.681783333333	0.458014354066986
P0ADA7	4	2	50	1334.915125	0.851363636363637
P0ADI9	8	4	50	1211.411936	1.12867840588092
P0ADJ5	8	3	37.5	803.610028333334	0.55059015059015
P0ADJ8	10	3	30	823.431315	0.40921052631579
P0ADL6	10	6	60	938.797095263889	0.525728049840626
P0ADM0	12	5	41.6666666666667	748.792922	0.300438095238095
P0ADM6	21	9	42.8571428571429	783.646627986111	-0.309833135274312
P0ADP5	10	7	70	1250.65824833333	1.16556221556222
P0AE16	15	11	73.3333333333333	854.496454545455	0.445647505099377
P0AE24	16	8	50	1251.3048725	0.858881766381766
P0AE42	4	2	50	1228.82392444444	1.61958333333333
P0AE98	8	5	62.5	1062.86117805556	-0.282232885954625
P0AEB0	11	8	72.7272727272727	920.046666666667	0.558705383457539
P0AEH8	6	4	66.6666666666667	955.75381375	0.841136363636364
P0AET5	12	4	33.3333333333333	921.489112333333	0.759054487179487
P0AEX7	11	4	36.3636363636364	1026.96222416667	0.494022658192871
P0AF32	14	9	64.2857142857143	949.942137102564	0.456349621330013
P0AFA9	15	8	53.3333333333333	971.634573712121	0.585587068160597
P0AFM4	14	6	42.8571428571429	671.756023333333	-0.670373376623377
P0AFR7	13	7	53.8461538461538	1174.49420166667	0.708785505430242
P0AFR9	14	9	64.2857142857143	1054.75829121212	0.806785512618846
P0AFT2	15	11	73.3333333333333	787.145957424242	0.506271892595422
P0AFU2	17	7	41.1764705882353	961.237348958333	0.146826254749391
P0AGM2	11	8	72.7272727272727	957.387730833333	0.939333243749005
P10903	11	5	45.4545454545455	1018.20622444444	0.210670818070818
P11667	12	6	50	1170.77472277778	0.89342436214695
P15030	10	4	40	982.895922857143	0.940353371173031
P15070	12	3	25	1229.23331	-0.357092791716447
P16256	10	7	70	1263.60480928571	0.957768711234149
P16429	10	5	50	961.020260666667	0.857424603174603
P16692	16	11	68.75	861.65050118254	6.39457161196228e-005
P16701	13	5	38.4615384615385	1181.13353	0.993738150738151
P19642	12	8	66.6666666666667	1217.22292796296	0.920446952743548
P22586	10	5	50	795.963526111111	0.596666666666667
P23173	10	6	60	1096.0418575	0.738315142246365
P24183	28	11	39.2857142857143	684.508980055556	-0.236339082900088
P24216	13	10	76.9230769230769	810.186217272727	0.00661200591347648
P25549	12	8	66.6666666666667	936.951962277778	-0.489463354047913
P25736	26	12	46.1538461538462	732.21194754902	-0.751870531603404
P25798	20	13	65	769.491663666667	-0.00965017888094815
P25907	18	8	44.4444444444444	935.539095	0.129102790325616
P28303	11	7	63.6363636363636	989.247125520833	0.971135468541484
P28911	13	5	38.4615384615385	964.450467777778	0.484025446579036
P30015	26	15	57.6923076923077	616.259664298246	-0.0242989700930878
P30130	16	12	75	900.980366282051	-0.0583582150772241
P30855	19	11	57.8947368421053	817.017409029412	-0.137785932120348
P31063	13	8	61.5384615384615	724.521993333333	-0.284092261904762
P31064	18	9	50	824.311313333333	0.451811974311974
P31122	12	9	75	892.007801111111	0.987807208203194
P31126	13	5	38.4615384615385	925.888939	0.543158508158508
P31130	14	6	42.8571428571429	775.213768809524	-0.0349702380952381
P31131	14	9	64.2857142857143	876.108852272727	0.131031368934182
P31135	11	7	63.6363636363636	784.900872592592	0.815738034344172
P31441	15	8	53.3333333333333	1013.87620647436	-0.0898863308192352
P31442	15	5	33.3333333333333	1183.25638261905	0.575850917616622
P31459	16	12	75	816.642359421569	-0.127335088330728
P31468	10	5	50	1056.5615675	1.43991980788091
P31549	13	7	53.8461538461538	888.759983095238	0.472295251332518
P31675	11	8	72.7272727272727	1073.06433296296	0.614527187671045
P31697	23	13	56.5217391304348	796.675403846154	-0.0129019416109718
P31991	20	7	35	915.979834166667	-0.086814424694609
P32128	18	11	61.1111111111111	933.183617777778	-0.0992704191233603
P32154	14	6	42.8571428571429	1028.04304857143	0.219303085199824
P32709	12	9	75	1004.953025	0.685773336703259
P32717	24	13	54.1666666666667	727.491903372549	-0.15301787506241
P32721	25	13	52	692.462841222222	0.324739107046799
P33013	19	11	57.8947368421053	794.508190427083	-0.196638113204319
P33025	19	12	63.1578947368421	872.867328928572	0.414342486348435
P33026	12	6	50	1034.82397041667	0.68728687978688
P33129	14	11	78.5714285714286	828.917589305555	-0.630689457601222
P33135	9	5	55.5555555555556	1371.26903892857	0.935463720819331
P33231	11	4	36.3636363636364	871.3372	0.608441558441558
P33236	9	2	22.2222222222222	780.688345	1.30684523809524
P33361	12	8	66.6666666666667	1177.465328	0.829485019707096
P33634	25	13	52	754.501308125	-0.137265621131006
P33668	12	4	33.3333333333333	817.307428055556	0.235726637492942
P36554	10	5	50	1160.7058365	0.681833333333333
P36560	12	2	16.6666666666667	949.431345555556	-0.148181818181819
P36646	18	8	44.4444444444444	916.185644444444	0.364849719623994
P36682	13	4	30.7692307692308	1078.33246097222	-0.00532760472610092
P37197	23	13	56.5217391304348	743.236493583333	-0.296742805689294
P37614	8	4	50	973.419395944445	0.568492063492063
P37621	11	6	54.5454545454545	1018.95191958333	0.269319031134669
P37643	10	5	50	943.398747809524	0.369334759358289
P37657	20	12	60	911.710493564815	-0.213321759488732
P37662	16	9	56.25	1005.99030518519	0.371611621646709
P37682	27	9	33.3333333333333	961.590092595238	0.0221074383443199
P37683	27	9	33.3333333333333	864.508241388889	0.122105933282404
P39196	14	8	57.1428571428571	917.390997666667	0.533098959916322
P39264	13	8	61.5384615384615	784.92057469697	0.20975135975136
P39265	21	13	61.9047619047619	742.297242307692	0.0690274660112716
P39277	9	1	11.1111111111111	703.050970555556	0.226315789473684
P39328	11	5	45.4545454545455	846.122700666667	0.624123954476896
P39344	8	5	62.5	1114.56249866667	0.96068697968698
P39346	17	13	76.4705882352941	774.319791819445	0.0466576249863938
P39352	13	11	84.6153846153846	1095.3631625641	0.465946156240274
P39371	18	11	61.1111111111111	860.969312833333	-0.211056215696978
P39376	19	13	68.4210526315789	788.052138333333	-0.255667385920422
P39379	13	8	61.5384615384615	999.594715625	0.20993057983683
P39398	17	11	64.7058823529412	1083.29620987179	0.451986253867939
P39400	16	9	56.25	970.505370138889	0.263193154135183
P39832	10	6	60	1235.70689071429	1.40695880365797
P40876	19	13	68.4210526315789	855.083029375	-0.0914114132581874
P41036	19	8	42.1052631578947	987.87872	0.46155495852187
P42615	11	5	45.4545454545455	912.801745766667	-0.0996098104793756
P42630	16	11	68.75	849.182905158334	0.158169351796216
P42912	20	13	65	822.27569075	-0.223115384615385
P42913	12	7	58.3333333333333	851.844481851852	-0.0722138215734274
P42915	21	9	42.8571428571429	997.569133148148	-0.563505116959064
P43340	17	10	58.8235294117647	754.658129940476	-0.319682324211736
P45394	12	9	75	953.137335666667	0.934499321976439
P45425	17	10	58.8235294117647	726.947996245098	0.231425283050283
P45508	10	4	40	818.89125125	-0.237053571428571
P45546	11	6	54.5454545454545	1031.43084545455	0.669909956880534
P45750	15	6	40	553.525483333333	-0.626260822510822
P45804	16	8	50	1054.24076648148	0.485332912457912
P46119	8	1	12.5	695.775695833333	-1.07857142857143
P46125	20	9	45	687.361961666667	0.163928170594837
P46144	19	14	73.6842105263158	763.505234966667	-0.344726315351315
P52600	11	4	36.3636363636364	1075.08823625	0.614026253918495
P52613	18	10	55.5555555555556	625.2024495	-0.835190032190032
P54745	19	12	63.1578947368421	721.814834642857	-0.0656208990767815
P55140	18	9	50	877.12906935	0.0261066712662917
P56579	11	7	63.6363636363636	988.620439722222	0.368471432862189
P56580	16	10	62.5	742.73273530303	0.0710801580600342
P60844	8	4	50	1470.03297291667	1.0948935207886
P60872	13	7	53.8461538461538	922.14132775	0.533892253675664
P63235	11	6	54.5454545454545	954.876492142857	0.370598394660895
P64453	3	1	33.3333333333333	1244.29223027778	1.06206896551724
P64471	5	2	40	947.781131111111	1.24395604395604
P64512	3	0	0		
P64536	8	3	37.5	1207.12264833333	0.833650793650794
P64614	8	4	50	852.878823666667	-0.0606474665685193
P64619	5	2	40	620.0394125	-0.733333333333333
P64622	4	3	75	1133.98549916667	0.399010217113666
P64627	6	2	33.3333333333333	818.960914583333	0.496726190476191
P67143	11	5	45.4545454545455	1011.372939	1.69500907441016
P67729	10	5	50	1320.71610305556	1.16045637153969
P69210	6	4	66.6666666666667	1213.20316133333	1.52978324915825
P69212	7	4	57.1428571428571	1052.94484875	1.07677536231884
P69432	12	4	33.3333333333333	984.943665714286	0.0651086956521739
P69434	23	14	60.8695652173913	749.583371222222	-0.250355596784168
P69681	10	5	50	1239.99968938095	1.11464912280702
P69795	10	4	40	904.172341666667	0.384789067142008
P69816	11	4	36.3636363636364	901.984277333333	0.394810744810745
P69820	12	6	50	993.510481666667	0.0210588076316977
P69824	8	7	87.5	960.91800425	-0.0245666934485393
P69856	22	11	50	942.804213958333	-0.686772005772006
P75620	7	4	57.1428571428571	729.309292	0.811156417112299
P75685	15	8	53.3333333333333	1005.57944222222	0.151295441451887
P75693	12	8	66.6666666666667	1016.4410025	0.882218762140637
P75694	10	5	50	723.059843	-0.28331746031746
P75747	8	6	75	1054.11487138889	1.01246605461722
P75750	20	11	55	850.724324523809	-0.307163013753923
P75757	13	7	53.8461538461538	999.964648069444	0.499345938105336
P75788	14	10	71.4285714285714	1010.8633574359	0.811434313169127
P75810	12	4	33.3333333333333	1238.446625625	0.493390931102795
P75835	13	6	46.1538461538462	997.974841208333	0.277967171717172
P75884	17	10	58.8235294117647	948.045730722222	-0.229537336731609
P75885	3	0	0		
P75905	22	12	54.5454545454545	837.853944	0.12486747049247
P75906	22	13	59.0909090909091	889.911778676471	-0.482795104131137
P75908	13	6	46.1538461538462	1351.2394804375	1.05406895527281
P75917	7	3	42.8571428571429	843.841116666666	0.280729166666667
P75933	18	8	44.4444444444444	958.264866875	0.0490378964653012
P75937	13	8	61.5384615384615	1052.65709703704	-0.235413891663892
P75962	11	6	54.5454545454545	900.1610065	0.141927248677249
P76011	5	1	20	978.56842	2.01666666666667
P76017	14	5	35.7142857142857	1038.77464638889	-0.162027777777778
P76042	23	8	34.7826086956522	788.120276	-0.14989360516934
P76076	12	6	50	677.280687142857	-0.0231634291634292
P76097	20	11	55	833.467177388889	-0.225990453566761
P76103	8	2	25	974.703424444444	1.27886710239651
P76108	21	12	57.1428571428571	886.784176845238	-0.260929903429904
P76111	6	4	66.6666666666667	1208.42154	1.28106227106227
P76128	22	11	50	842.745150611111	-0.349294623726442
P76142	19	7	36.8421052631579	870.517965740741	-0.108216587088768
P76146	22	13	59.0909090909091	720.890908240741	0.501222879684418
P76172	6	3	50	1024.833533125	-0.0512820512820512
P76175	12	7	58.3333333333333	1088.93813366667	0.882322868953994
P76180	8	4	50	732.915653	0.693891806722689
P76186	12	7	58.3333333333333	754.923161481481	0.0575763638788847
P76190	36	9	25	646.459561363636	-0.226827741501655
P76194	16	7	43.75	834.530590185185	-0.268395170640439
P76219	14	5	35.7142857142857	814.645097976191	0.674186813186813
P76226	10	5	50	665.697778571429	0.207501526896876
P76227	6	3	50	923.299243333333	0.0622222222222221
P76228	20	12	60	855.819664111111	-0.172111326173826
P76242	14	8	57.1428571428571	836.070073518518	0.668698483975702
P76308	7	4	57.1428571428571	906.403893229167	0.3934375
P76334	12	6	50	916.673536458333	0.321345029239766
P76342	21	13	61.9047619047619	771.863817125	-0.288886063329383
P76417	14	3	21.4285714285714	1295.00808	1.30484722222222
P76423	11	8	72.7272727272727	974.810208692063	0.261367289830912
P76474	7	4	57.1428571428571	1354.98771333333	1.41990541187739
P76498	14	9	64.2857142857143	895.033246	0.0371972934472934
P76500	11	7	63.6363636363636	927.64089725	-0.285613165644125
P76520	21	8	38.0952380952381	744.863795625	-0.3647321863687
P76521	2	1	50	414.192335	0.328571428571428
P76562	19	12	63.1578947368421	827.160396083333	-0.0612069564526434
