Entry Name	Total #Tryptic Peptides	# Detectable Tryptic Peptides	Detectable(%)	mean gravy	mean m/z
C6EEF3_ECOBD	23	12		692.267840769231	-0.486409225306284
C6EAH9_ECOBD	23	13		771.671138645833	-0.0421026936921508
C6EAC6_ECOBD	19	13		818.346348571429	-0.1683800550882
C6ECD1_ECOBD	23	12		823.703590238095	0.020250212898071
C6EBH4_ECOBD	17	7		829.825338240741	0.228336081907511
C6EAT4_ECOBD	15	9		944.025947261905	0.07532895037539
C6EL52_ECOBD	23	14		727.044109509804	-0.25421564890324
C6EAC3_ECOBD	16	6		825.518238333333	0.233487394957983
C6EGZ8_ECOBD	15	9		839.147126333333	-0.0373921757255091
C6EED6_ECOBD	24	10		839.855106212121	-0.396921077552007
C6EIL5_ECOBD	20	11		780.021242888889	-0.240406941543305
C6EK90_ECOBD	22	14		703.926139351852	-0.337322122322122
C6E9Z0_ECOBD	17	8		837.420533518518	-0.00898573104455457
C6EB82_ECOBD	16	10		967.659104861111	-0.0664445226396126
C6EF05_ECOBD	24	10		748.1020775	-0.118385780885781
C6EC66_ECOBD	15	7		934.281788194445	0.212928546549236
C6EKA3_ECOBD	19	6		903.176509166667	-0.159339968310557
C6EAD2_ECOBD	14	9		1085.89878192308	0.143385962822065
C6EGB7_ECOBD	31	12		719.077741369048	-0.377641872016872
C6EBE1_ECOBD	21	14		707.725258555556	-0.0133373955642864
C6EIX1_ECOBD	26	12		743.856380555555	0.155614818295739
C6E9W2_ECOBD	27	11		703.9475625	-0.46277915173609
C6EK40_ECOBD	22	12		791.646195416667	-0.25093370681606
C6EIV2_ECOBD	23	11		884.285770384615	-0.135461134824771
C6EEF2_ECOBD	24	14		776.990291428571	-0.159884414877062
C6ELE4_ECOBD	22	11		858.751118194444	-0.0481257007994977
C6EFB4_ECOBD	21	10		842.5369605	-0.190733343776107
C6EI91_ECOBD	17	12		789.757062	-0.477506531723637
C6EH27_ECOBD	16	6		692.947770166667	-0.465975515712358
C6EDY9_ECOBD	26	13		739.664146904762	0.0866980413807039
C6ELC5_ECOBD	19	10		804.684554791667	0.0873284042269335
C6EH35_ECOBD	21	13		730.667149555556	-0.459601733086683
C6EH34_ECOBD	15	11		780.927759027778	0.0182351026224544
C6EFQ2_ECOBD	21	12		868.12578375	0.0691163959270577
C6E9Z4_ECOBD	26	10		788.720081666667	-0.0198695238635171
C6EET8_ECOBD	16	12		785.119436764706	-0.353816371149156
C6EHG4_ECOBD	26	16		654.846240701754	-0.166551084332334
C6EGM4_ECOBD	17	12		841.427910098039	-0.235851776966905
C6EAI0_ECOBD	18	13		756.344383095238	-0.269347864773846
C6EBJ6_ECOBD	24	8		840.159978125	-0.0953240304103791
C6EL44_ECOBD	13	9		851.948032352941	-0.133049205505346
C6EGW8_ECOBD	19	9		880.150193409091	-0.40769186885466
C6ELK4_ECOBD	19	16		712.17475375	-0.246725917382678
C6EFL3_ECOBD	17	8		938.499491794872	-0.146730612541539
C6EEM3_ECOBD	21	14		756.702177175926	-0.149897731820001
C6EJU6_ECOBD	15	8		1082.93191571795	-0.148988157184706
C6EG75_ECOBD	21	14		635.609745714286	-0.229634086151943
C6EJ48_ECOBD	20	11		836.716103777778	-0.154124418362386
C6EG51_ECOBD	20	12		811.196731333333	0.244366148827536
C6EDL5_ECOBD	16	9		749.065165897436	-0.233291160593792
C6EK83_ECOBD	29	11		699.515459666667	-0.319566222644286
C6EK16_ECOBD	21	6		756.261002142857	-0.327039821776664
C6EFT8_ECOBD	20	11		958.413775388889	-0.386294949632411
C6EAA7_ECOBD	22	7		742.015043571429	-0.200619047619048
C6EBH9_ECOBD	25	13		675.055293095238	-0.459358494753892
C6EDJ9_ECOBD	13	8		787.602334880952	-0.145577596618358
C6ECL5_ECOBD	19	8		649.743981702381	-0.647287308816914
C6EI46_ECOBD	19	9		938.346497833333	0.0742446750780083
C6EHX7_ECOBD	18	11		807.176979102564	-0.119723171565277
C6EB00_ECOBD	20	10		760.3809265	-0.267689267254485
C6EKX0_ECOBD	18	13		752.934693277778	-0.108817442117037
C6EAY7_ECOBD	21	10		785.526576363636	-0.185418564742094
C6EJJ7_ECOBD	19	7		799.4618115	-0.0755246842326675
C6EHL0_ECOBD	20	11		813.609353676471	-0.189175597130143
C6EGS0_ECOBD	18	11		794.360381519608	-0.654584225353814
C6EI94_ECOBD	22	12		823.422215989583	-0.207589751047669
C6EFC1_ECOBD	16	12		904.349596145833	-0.523776097091314
C6EKY4_ECOBD	19	10		907.809760244444	-0.152494453259159
C6EAT5_ECOBD	10	5		735.654945	-0.271766233766234
C6EAS7_ECOBD	22	12		859.694732555555	-0.0904812362142926
C6EJJ5_ECOBD	17	8		1060.80779033333	-0.326819800569801
C6EJM1_ECOBD	26	10		705.774765	-0.124239298283416
C6EIW3_ECOBD	18	9		868.630051515152	-0.203202103106036
C6EI56_ECOBD	22	12		640.5336709375	-0.229615040460629
C6EHI8_ECOBD	23	10		963.886927722222	-0.249046610186672
C6EHI9_ECOBD	24	12		746.467401282051	-0.383911181411181
C6EHF7_ECOBD	18	11		754.636562888889	-0.367658179932651
C6EGX9_ECOBD	20	11		861.494701333333	0.116598587758462
C6EGT8_ECOBD	16	7		759.112877166667	-0.375913143034992
C6EFV4_ECOBD	24	10		839.563013333333	-0.035722312689031
C6EEM2_ECOBD	16	7		835.06611875	-0.462548562548562
C6EEL9_ECOBD	22	10		865.282662738096	-0.282925486063644
C6EDQ0_ECOBD	16	7		1042.47976816667	-0.188206177238323
C6EDP4_ECOBD	23	14		758.238113666667	-0.0611488203734444
C6ECN6_ECOBD	17	9		1036.09661969697	-0.297376253339661
C6EBZ0_ECOBD	12	4		1149.03278133333	0.260777777777778
C6EB67_ECOBD	19	13		839.683614583333	-0.059310500427442
C6EA20_ECOBD	22	14		768.247872111111	-0.0946076764038949
C6EKL7_ECOBD	15	9		959.537188397436	-0.259863380347251
C6EII7_ECOBD	22	10		712.05138974359	-0.148176665439823
C6EIF3_ECOBD	26	12		776.378818076923	-0.504810853863485
C6EHR7_ECOBD	18	10		898.475824285714	-0.491253154253154
C6EFC6_ECOBD	11	7		793.175881851852	-1.31241452991453
C6EEF6_ECOBD	19	9		962.846033194445	-0.213589485049112
C6EDH6_ECOBD	28	14		712.804992401961	-0.470484693877551
C6EDH5_ECOBD	19	10		754.355898324561	-0.139789551842183
C6EEX8_ECOBD	19	12		756.919239294872	-0.233443732193732
C6ED32_ECOBD	12	2		453.9342425	-2.35714285714286
C6EER1_ECOBD	20	9		911.594185909091	-0.275380189068213
C6ECS7_ECOBD	19	8		1005.05741791667	-0.0287772082190587
C6ECK3_ECOBD	18	13		832.396646	-0.281458970767794
C6ECC9_ECOBD	20	9		798.844967272727	0.0732605707339296
C6ECC1_ECOBD	24	10		858.767090555555	0.254976483320601
C6EBX0_ECOBD	15	10		813.730564231481	-0.183708333333333
C6ECB3_ECOBD	16	5		757.765545555556	-0.446921568627451
C6EF68_ECOBD	19	10		872.468930988889	0.26466658692185
C6EG00_ECOBD	20	10		985.387925151515	-0.109150822295984
C6EKE8_ECOBD	12	8		982.145057666667	-0.180532661782662
C6EDR5_ECOBD	16	6		714.998518571428	-0.848978758169935
C6EEY4_ECOBD	18	9		673.8909975	-0.718045461427815
C6EK61_ECOBD	19	11		795.393891833333	0.00715654569409508
C6EH45_ECOBD	18	10		855.700253589744	-0.0324816859342031
C6EIU4_ECOBD	19	12		797.623893020833	0.0674033578077696
C6EI88_ECOBD	25	9		767.081140606061	-0.0398142865906023
C6EI87_ECOBD	17	12		720.081395637255	-0.289536130901262
C6EHZ6_ECOBD	19	13		768.094198921569	-0.562171717171717
C6EIA3_ECOBD	21	11		745.993975138889	-0.144610601816484
C6EHZ8_ECOBD	21	12		798.965444675439	0.0721313033813034
C6EHZ5_ECOBD	14	8		858.081273635417	-0.0325291783380018
C6EAN1_ECOBD	22	12		811.915519358974	-0.0826652842677881
C6EBZ9_ECOBD	28	13		753.847761960784	-0.362892539309543
C6EDN4_ECOBD	17	13		848.894495526316	-0.278928943103151
C6EDR1_ECOBD	23	7		891.629991041667	-0.0536757900484609
C6EDR0_ECOBD	25	9		972.823923181818	-0.211487582800989
C6EDQ9_ECOBD	18	12		730.9664709375	-0.238873656980275
C6EHC0_ECOBD	5	3		588.968033333333	-0.0596560846560847
C6EBG7_ECOBD	20	14		715.767834958333	0.292941667250878
C6EI50_ECOBD	23	13		789.906196342592	-0.329348030137504
C6EBG0_ECOBD	22	10		806.996150347222	0.0496638861138861
C6EIB7_ECOBD	19	9		953.193087564103	-0.243594962231644
C6EG69_ECOBD	22	15		735.049595740741	0.288751363451363
C6EG71_ECOBD	22	15		709.821735462963	-0.0341930008988833
C6EG68_ECOBD	16	7		706.392123333333	0.393916519987949
C6EG72_ECOBD	9	5		1013.01494506944	-0.370332374135513
C6EG70_ECOBD	26	14		675.722339270833	-0.0950552027337742
C6ELS0_ECOBD	17	11		883.302367371795	-0.486396377089282
C6ECP8_ECOBD	18	8		859.739465512821	-0.17408064668175
C6E9Z9_ECOBD	18	8		920.124450666667	-0.217458831609567
C6EEY5_ECOBD	21	10		824.912745256411	-0.286238125909179
C6EL55_ECOBD	24	13		740.192766388889	-0.112059397205835
C6ECD0_ECOBD	16	11		844.256248166667	-0.164888926862611
C6EGS8_ECOBD	22	12		793.801529	-0.516303158982662
C6EGR9_ECOBD	18	12		798.017922142857	0.178662432249323
C6EGY3_ECOBD	20	13		765.80373344617	-0.0592532950687583
C6EJL4_ECOBD	18	12		818.857905928571	-0.184556799126425
C6EJL3_ECOBD	23	15		692.12594962963	-0.195431492255022
C6EAH8_ECOBD	24	11		799.788247777778	-0.0859297565179919
C6EAU1_ECOBD	24	9		869.273035625	0.275014252269154
C6EDQ7_ECOBD	13	9		825.618091538462	-0.104512366323961
C6ECH7_ECOBD	20	12		845.815034285714	-0.159636975343497
C6EB40_ECOBD	20	12		873.597889583333	-0.151672054797055
C6EED9_ECOBD	19	10		747.335908166666	0.161136273209549
C6EEE0_ECOBD	22	12		802.040233055556	-0.442534164210029
C6EGC5_ECOBD	19	13		767.574161622807	-0.152549468064769
C6EE39_ECOBD	19	13		767.574161622807	-0.152549468064769
C6EKA0_ECOBD	17	12		851.841711733333	-0.280468999202552
C6EKA9_ECOBD	17	14		836.049221111111	-0.384761804074692
C6EK21_ECOBD	24	10		775.185423697917	0.0734370199116329
C6EFU4_ECOBD	21	12		760.113253541667	0.260823356711515
C6EAA5_ECOBD	14	7		839.081126916667	0.206983082706767
C6ECQ6_ECOBD	17	10		956.669315	0.237408521303258
C6EC69_ECOBD	18	14		782.458952592593	-0.0703160789675568
C6EKA7_ECOBD	21	10		834.840245862745	-0.242575263504611
C6EAD3_ECOBD	23	12		741.705413375	0.059366066123419
C6ECW9_ECOBD	16	10		897.551238265664	0.0405257416731874
C6ECX0_ECOBD	19	10		938.537171555556	-0.255852669065169
C6EAW1_ECOBD	21	10		931.985796190476	0.33778964864028
C6EFB1_ECOBD	21	10		751.417766875	-0.0690750377073907
C6EFB0_ECOBD	15	6		1158.42014722222	-0.382159677159677
C6EAW0_ECOBD	17	11		819.277304666667	0.280899560321
C6EIX3_ECOBD	27	7		972.593369166666	-0.116922865920562
C6EFE8_ECOBD	22	15		648.675600740741	-0.160674510674511
C6EIV3_ECOBD	19	13		822.905558095238	-0.0574720578566733
C6EKL5_ECOBD	20	11		662.792921025641	-0.321345910802674
C6EGV9_ECOBD	17	12		811.158217395834	0.285479334498657
C6ECV6_ECOBD	7	5		894.41841834127	-0.054775176514307
C6ELE7_ECOBD	26	10		803.211322388889	-0.0428499417249417
C6EKZ1_ECOBD	26	12		721.534054460784	-0.401236618319952
C6EH29_ECOBD	18	8		841.652138166667	0.568583303887917
C6EGB2_ECOBD	15	9		858.212919960784	-0.168681630642415
C6EC26_ECOBD	22	14		772.128133611111	0.110640218975579
C6EK18_ECOBD	20	8		760.232014	-0.188769841269841
C6EFC0_ECOBD	23	12		833.636863111111	-0.163130731922399
C6EFB9_ECOBD	21	14		727.153766710526	-0.116548316296216
C6EGX5_ECOBD	22	8		966.685834404762	-0.000295524192582955
C6EH26_ECOBD	20	12		770.554413263158	-0.0282793040293041
C6EAA3_ECOBD	23	10		834.764450416666	0.140081614292141
C6EKU2_ECOBD	19	10		858.238660064182	0.197392316017316
C6EHN5_ECOBD	19	14		769.195943614035	-0.0664542215487594
C6EGZ6_ECOBD	18	10		927.59023439394	0.543950292397661
C6EA85_ECOBD	20	11		865.1124040625	0.184001341795459
C6EAG3_ECOBD	24	15		677.030437368421	-0.0187018422753717
C6EGU1_ECOBD	23	11		640.476839545455	0.355556589874772
C6EGU2_ECOBD	8	6		683.87555	0.260208333333333
C6EH36_ECOBD	8	4		656.691645	0.195505964623612
C6EH32_ECOBD	18	10		896.391482916667	0.416160597572362
C6EDQ4_ECOBD	22	14		721.966948412699	0.11292872332346
C6EG97_ECOBD	21	12		762.328012692308	0.0403338930664512
C6EG62_ECOBD	22	10		888.031904487179	0.23215947539051
C6EGL0_ECOBD	19	12		634.219204444444	-0.0442740130240131
C6EB91_ECOBD	14	7		1118.47531703704	0.258120300415474
C6EAW5_ECOBD	22	12		755.220897941177	0.197715562860912
C6EBI1_ECOBD	22	13		805.570195541667	-0.0454769658446129
C6EGN9_ECOBD	30	9		746.808333461538	-0.870696593854489
C6EGN8_ECOBD	26	11		818.801978055556	-0.511087334382789
C6EEP8_ECOBD	24	12		790.31070859375	-0.427992295606741
C6EEP7_ECOBD	29	10		706.367746111111	-0.754141658779817
C6E9R5_ECOBD	20	12		873.809327857143	-0.423944345523878
C6E9R6_ECOBD	20	14		764.416571485507	-0.28782107898981
C6E9R7_ECOBD	13	8		882.531462864583	-0.354464370059765
C6E9R8_ECOBD	26	12		704.143787916667	-0.27808458354511
C6E9R9_ECOBD	19	7		1001.71572097222	-0.554854947156005
C6E9S1_ECOBD	22	12		651.975842857143	-0.446546462796463
C6EAU2_ECOBD	14	10		901.7026635	0.23661395113601
C6EFZ0_ECOBD	19	13		769.965132647059	0.121271111831312
C6EFY9_ECOBD	27	13		684.620837916667	-0.0197665243253479
C6EHX4_ECOBD	19	10		962.686755611111	-0.183630386408136
C6EG79_ECOBD	25	14		712.285015350877	-0.269923989409284
C6EF86_ECOBD	24	14		709.094487261905	-0.0242929234630916
C6EDX9_ECOBD	31	12		714.979014444444	0.0443086620169952
C6EHX6_ECOBD	21	10		839.352747738095	0.620035995583364
C6EGW5_ECOBD	23	11		814.763966555556	-0.271798996458087
C6EIC6_ECOBD	21	10		751.637192083333	-0.00750688527159121
C6EIB0_ECOBD	15	10		939.939617175439	0.067954365079365
C6EKL0_ECOBD	29	15		683.323743627451	-0.279303612566771
C6EJX8_ECOBD	16	9		930.039905059524	0.100434275238197
C6EKK9_ECOBD	19	13		796.679450555555	0.185854434491558
C6EJU8_ECOBD	25	10		780.03569375	-0.117520562770563
C6ECW5_ECOBD	22	9		802.730283809524	0.0953092278092278
C6EK01_ECOBD	30	13		761.913866111111	-0.400894060188178
C6EG78_ECOBD	23	14		766.688106851852	-0.211979372908584
C6EL61_ECOBD	21	11		865.74160125	-0.0444087652159752
C6EJ40_ECOBD	24	7		832.007213333333	0.452072927072927
C6EA29_ECOBD	16	9		919.08495125	-0.0974021051200685
C6EL85_ECOBD	16	11		943.130197058824	-0.173052971779326
C6EL60_ECOBD	15	8		885.074763939394	0.121655517614569
C6EAL6_ECOBD	12	7		835.832285011905	0.0613013302486987
C6EAL7_ECOBD	7	4		939.486771190476	0.324207236842105
C6EC13_ECOBD	21	11		858.621765111111	0.236394581971219
C6EH23_ECOBD	14	6		637.04817125	0.0634875541125541
C6EHJ3_ECOBD	21	10		642.814667435897	-0.0805887445887446
C6EI37_ECOBD	20	15		684.415339166667	-0.220741242329952
C6EJ65_ECOBD	21	10		821.24333775641	0.0370271672771673
C6EHV2_ECOBD	16	11		771.900432604167	-0.010977707288449
C6EHC9_ECOBD	27	11		730.339279114583	-0.187654712082461
C6EDL7_ECOBD	23	11		779.800739382353	-0.220179089252056
C6EK14_ECOBD	22	9		782.938605555556	-0.129756975051093
C6EFU1_ECOBD	29	13		739.023008111111	-0.168790555598248
C6EFU2_ECOBD	22	14		760.634148257576	-0.0192436397635978
C6ELI7_ECOBD	24	9		827.662008194444	-0.352843055350795
C6EAV7_ECOBD	26	10		835.776196190476	-0.168732142857143
C6EDI0_ECOBD	8	6		882.156636190476	-0.447695767195767
C6EJP7_ECOBD	19	10		786.869708444444	-0.345924242424242
C6EJY2_ECOBD	24	11		834.794881666667	0.0243577500930442
C6EI49_ECOBD	20	11		823.921906470588	0.238109897542588
C6ECS2_ECOBD	20	12		811.953384444445	-0.209129084943459
C6ECS3_ECOBD	21	14		732.932861008772	-0.280049826125692
C6ECS4_ECOBD	15	11		829.764832066667	-0.0948859839220341
C6ECS5_ECOBD	17	12		899.984324909091	0.0144138884601533
C6EBW1_ECOBD	32	12		694.450266444444	-0.104822208987263
C6EJ79_ECOBD	10	7		882.938786527778	-0.246814058956916
C6ELL8_ECOBD	18	14		805.163427303922	-0.0758293590568892
C6EAY9_ECOBD	20	13		802.734866764706	-0.126764266435319
C6EGH7_ECOBD	22	8		927.047643484849	-0.182703283635589
C6EF55_ECOBD	27	10		738.6296275	-0.158565039180768
C6EIK1_ECOBD	13	10		882.111358325397	0.196360624517601
C6EFC4_ECOBD	25	9		932.269711527778	-0.100906849969457
C6EEJ0_ECOBD	10	6		836.969418653846	0.0953476443672521
C6EI33_ECOBD	21	11		862.248789411765	-0.564157004774307
C6ED66_ECOBD	24	11		780.396154277778	0.157156454656455
C6EG19_ECOBD	24	15		620.782287460317	0.100715884519677
C6EA49_ECOBD	14	6		685.862443833333	0.000610722610722601
C6EAT0_ECOBD	24	11		697.948255	0.0683627904603136
C6EKW9_ECOBD	19	11		843.133387631579	-0.068691182554819
C6EKX4_ECOBD	20	14		794.412308823529	-0.325423861852433
C6EJK1_ECOBD	14	7		804.62396037037	-0.17741284250601
C6EIY8_ECOBD	16	11		940.218868020833	0.149349628016072
C6EIZ3_ECOBD	26	9		849.684399242424	-0.317178123600537
C6EIW2_ECOBD	19	12		869.390081203704	-0.27763630742855
C6EIA4_ECOBD	24	13		770.665721458334	-0.0730796666221768
C6EBE4_ECOBD	24	9		843.561646760417	0.0360396726928985
C6EB51_ECOBD	26	14		744.605158981482	0.132227208267677
C6EAI2_ECOBD	22	12		862.567032768519	-0.0725715723487463
C6EA17_ECOBD	21	11		786.746242745098	0.197578255078255
C6EI03_ECOBD	17	12		796.905252205882	-0.357926119265253
C6EGI8_ECOBD	21	13		816.602595972222	-0.256837466203982
C6EGB1_ECOBD	20	12		741.858276296296	0.0848027648443249
C6EBI0_ECOBD	21	12		745.686366031746	-0.323227358189626
C6ECK1_ECOBD	18	10		861.235489242424	-0.00437058034271659
C6EKG0_ECOBD	21	11		820.517537051282	0.247288404641379
C6EEX0_ECOBD	9	4		728.884934333333	-1.13205409356725
C6EBW9_ECOBD	20	14		695.630853025	-0.0044163187296757
C6EFS8_ECOBD	30	12		598.597484285714	-0.653888125763126
C6EFR4_ECOBD	25	11		752.772207666667	0.00020734464584724
C6EID7_ECOBD	13	6		977.679410555555	-0.457867739471155
C6EL01_ECOBD	20	10		785.818035757576	0.0134289120702164
C6EFA2_ECOBD	16	9		841.365078	-0.0308101166877258
C6EEH1_ECOBD	18	12		873.781579102564	-0.184860584233156
C6EA87_ECOBD	20	11		871.777481282051	0.151960694104657
C6EDB0_ECOBD	18	9		969.717252761905	0.0149969045589249
C6EKI9_ECOBD	25	12		653.082714230769	-0.155198112073112
C6EEC7_ECOBD	14	9		843.192746666667	-0.034137477016734
C6ED82_ECOBD	13	8		820.926966111111	-0.230431547619048
C6EI30_ECOBD	11	7		1016.64391270833	-0.0654417151475975
C6EDR3_ECOBD	20	11		834.641991282051	-0.408161512400643
C6EGL9_ECOBD	24	11		884.969822948718	0.015587131479311
C6EGL7_ECOBD	21	13		839.491756666667	0.0724896364319441
C6EJ32_ECOBD	24	12		743.991130294118	0.323132336073513
C6EL02_ECOBD	11	8		1109.33821703704	0.199291167809962
C6EKP2_ECOBD	11	9		961.233931481481	-0.192142889789949
C6EL00_ECOBD	22	13		750.102008809524	-0.0304083889966243
C6ED58_ECOBD	15	6		1170.53933055556	1.1900348583878
C6EEN9_ECOBD	20	9		927.788752055556	-0.00854312970979639
C6EFQ7_ECOBD	19	8		879.356105	-0.0632668067226891
C6EHQ7_ECOBD	12	8		936.557319318182	0.602478632478632
C6EAU6_ECOBD	20	13		788.827843611111	0.247595166271637
C6EHN0_ECOBD	14	5		1179.68112690476	0.664676434676435
C6EBT1_ECOBD	13	5		601.118696	0.463217948717949
C6EH17_ECOBD	26	13		752.448040333333	-0.0640803783111476
C6E9U6_ECOBD	21	11		759.0437815	-0.115004085961024
C6E9U3_ECOBD	16	8		1049.9901125	0.795770697167756
C6ELC4_ECOBD	23	9		815.284819375	-0.229464648202006
C6ELJ7_ECOBD	17	10		959.013685277778	0.0998520779823836
C6EAU5_ECOBD	9	5		1009.2392047619	0.291546718825821
C6EIC0_ECOBD	11	8		990.651661481481	0.811978164454187
C6EIB9_ECOBD	12	6		853.572319375	0.493417755991285
C6EAP3_ECOBD	21	12		718.768379166667	-0.255137533137193
C6EJN7_ECOBD	18	5		752.978961	-0.0747380952380953
C6EJN8_ECOBD	12	5		1069.89865666667	0.0251661623400754
