Entry Name	Peptide Sequence	MW	Charges	m/z	GRAVY
P0AD17	4	3	522.574943333333
P0AD17	4	4	391.9312075
P0AD17	2	2	444.219085
P0AD17	6	2	2323.66501
P0AD17	6	3	1549.11000666667
P0AD17	6	4	1161.832505
P0AD17	6	5	929.466004
P0AD17	6	6	774.555003333333
P0AD17	2	2	1370.73474
P0AD17	2	2	480.2449
P0AD17	4	2	3525.3692
P0AD17	4	3	2350.24613333333
P0AD17	4	4	1762.6846
P0AD17	2	2	1834.00052
P0AE74	2	2	274.144325
P0AE74	2	2	337.1641
P0AE74	3	2	3664.94978
P0AE74	3	3	2443.29985333333
P0AE74	2	2	601.29128
P0AE74	2	2	229.137355
P0AE74	2	2	1653.84818
P0AE74	2	2	401.260535
P0AE74	2	2	240.61266
P0AE74	2	2	1336.252335
P0AE74	2	2	508.787645
P0AE74	2	2	413.73997
P0AE74	2	2	494.72304
P0AE74	2	2	1911.45013
P0AE95	2	2	138.567725
P0AE95	2	2	225.12425
P0AE95	5	2	2140.079405
P0AE95	5	3	1426.71960333333
P0AE95	5	4	1070.0397025
P0AE95	5	5	856.031762
P0AE95	2	2	283.129725
P0AE95	3	2	1053.990855
P0AE95	3	3	702.66057
P0AE95	2	2	1376.226125
P0AE95	2	2	268.61645
P0AE95	2	2	851.457395
P0AE95	2	2	935.447755
P0AFV2	2	2	489.752755
P0AFV2	2	2	750.40252
P0AFV2	2	2	216.60009
P0AFV2	2	2	101.55821
P0AFV2	2	2	236.1326
P0AFV2	3	2	901.484045
P0AFV2	3	3	600.989363333333
P0AFV2	3	2	979.979215
P0AFV2	3	3	653.319476666667
P0AFV2	2	2	977.06288
P0AFV2	3	2	2755.9271
P0AFV2	3	3	1837.28473333333
P0AFV2	2	2	252.13122
P0AFV2	3	2	1246.120815
P0AFV2	3	3	830.74721
P0AFV2	2	2	201.10606
P0AFV2	2	2	129.58951
P0AFV2	4	2	1807.908085
P0AFV2	4	3	1205.27205666667
P0AFV2	4	4	903.9540425
P0AFV2	2	2	186.13154
P0AFV2	2	2	280.641945
P0AGM9	2	2	1397.16688
P0AGM9	5	2	3361.306275
P0AGM9	5	3	2240.87085
P0AGM9	5	4	1680.6531375
P0AGM9	5	5	1344.52251
P0AGM9	2	2	1544.315665
P0AGM9	2	2	1486.70181
P0AGM9	3	2	353.71683
P0AGM9	3	3	235.81122
P0AGM9	2	2	2079.628505
P0AGM9	2	2	908.588005
P0AGM9	2	2	151.079845
P0AGM9	2	2	330.672095
P16677	2	2	380.20799
P16677	2	2	187.10298
P16677	2	2	165.108065
P16677	6	2	1638.81542
P16677	6	3	1092.54361333333
P16677	6	4	819.40771
P16677	6	5	655.526168
P16677	6	6	546.271806666667
P16677	2	2	294.17447
P16677	3	2	519.77781
P16677	3	3	346.51854
P16677	3	2	583.31509
P16677	3	3	388.876726666667
P16677	2	2	251.13789
P16677	2	2	180.08258
P16677	2	2	179.11114
P16677	2	2	201.106055
P16677	2	2	130.56657
P16677	3	2	903.452985
P16677	3	3	602.30199
P16677	2	2	1035.568
P16677	2	2	666.28515
P16677	2	2	151.079845
P16677	2	2	385.724855
P16677	4	2	590.2909
P16677	4	3	393.527266666667
P16677	4	4	295.14545
P16677	2	2	579.79199
P16677	2	2	264.1639
P16677	2	2	394.205445
P16677	2	2	897.462865
P16677	2	2	423.226375
P16677	3	2	1241.1355
P16677	3	3	827.423666666667
P16677	2	2	284.60811
P16677	2	2	285.187375
P16677	2	2	293.137885
P16679	2	2	515.7664
P16679	3	2	655.847095
P16679	3	3	437.231396666667
P16679	2	2	355.216665
P16679	4	2	1010.992335
P16679	4	3	673.99489
P16679	4	4	505.4961675
P16679	2	2	294.17447
P16679	2	2	925.46542
P16679	3	2	782.3764
P16679	3	3	521.584266666667
P16679	2	2	307.18229
P16679	2	2	646.33857
P16679	2	2	241.65317
P16679	2	2	968.52749
P16679	2	2	295.629035
P16679	2	2	158.087665
P16679	2	2	250.658455
P16679	2	2	363.19593
P16679	3	2	906.44007
P16679	3	3	604.29338
P16679	2	2	285.66681
P16679	2	2	1144.601895
P16679	2	2	535.29891
P16679	2	2	173.08733
P16679	2	2	137.574395
P16679	3	2	726.878575
P16679	3	3	484.585716666667
P16679	2	2	344.15172
P16679	2	2	399.179425
P25743	2	2	840.905425
P25743	2	2	1621.372985
P25743	2	2	130.068945
P25743	2	2	1932.06673
P25743	2	2	879.9917
P25743	2	2	280.135005
P25743	2	2	194.098235
P25743	2	2	201.598065
P25743	2	2	330.664465
P25743	2	2	1395.759995
P25743	3	2	1521.75875
P25743	3	3	1014.50583333333
P25743	2	2	435.731625
P25743	2	2	193.12679
P25743	2	2	500.277985
P25743	2	2	1015.5885
P26458	2	2	536.737305
P26458	2	2	1853.007525
P26458	2	2	323.620255
P26458	3	2	1622.35958
P26458	3	3	1081.57305333333
P26458	3	2	1724.88012
P26458	3	3	1149.92008
P26458	2	2	101.55821
P26458	2	2	272.143165
P26458	2	2	180.09021
P26458	2	2	1955.573455
P26458	2	2	2065.630125
P26458	3	2	446.76705
P26458	3	3	297.8447
P26458	2	2	323.17721
P28696	2	2	138.567725
P28696	3	2	1311.635115
P28696	3	3	874.42341
P28696	2	2	470.27111
P28696	2	2	508.25163
P28696	2	2	293.157765
P28696	2	2	179.123715
P28696	3	2	1074.037265
P28696	3	3	716.024843333333
P28696	2	2	158.087665
P28696	2	2	686.354615
P28696	2	2	981.422475
P28696	2	2	217.602295
P28696	3	2	903.933435
P28696	3	3	602.62229
P31435	2	2	138.567725
P31435	2	2	380.211245
P31435	2	2	137.568775
P31435	3	2	2449.168835
P31435	3	3	1632.77922333333
P31435	2	2	829.892715
P31435	2	2	137.574395
P31435	2	2	130.56657
P31435	2	2	194.597865
P31435	3	2	1648.84882
P31435	3	3	1099.23254666667
P31435	2	2	1987.041555
P31435	2	2	444.23559
P31435	3	2	2818.965265
P31435	3	3	1879.31017666667
P31435	2	2	151.57185
P31435	2	2	594.28515
P31435	2	2	265.62735
P31435	2	2	629.77888
P31440	2	2	1007.91925
P31440	2	2	203.123715
P31440	3	2	503.770325
P31440	3	3	335.846883333333
P31440	2	2	1755.90314
P31440	2	2	3602.914915
P31440	2	2	143.592585
P31440	2	2	745.890115
P31440	2	2	851.49747
P31440	2	2	457.253975
P31440	3	2	1586.37318
P31440	3	3	1057.58212
P31440	4	2	1598.76803
P31440	4	3	1065.84535333333
P31440	4	4	799.384015
P31553	2	2	138.567725
P31553	2	2	194.59024
P31553	2	2	321.671755
P31553	2	2	1042.60534
P31553	2	2	2660.297855
P31553	2	2	2912.36948
P31553	3	2	1950.979725
P31553	3	3	1300.65315
P31553	3	2	927.008935
P31553	3	3	618.005956666667
P31553	3	2	177.09549
P31553	3	3	118.06366
P31553	2	2	2562.815225
P31679	2	2	308.642485
P31679	2	2	375.17212
P31679	3	2	372.688275
P31679	3	3	248.45885
P31679	2	2	1634.901565
P31679	2	2	1534.79782
P31679	2	2	165.09549
P31679	2	2	1581.867835
P31679	2	2	1326.69654
P31679	2	2	151.079845
P31679	2	2	1858.3683
P31679	2	2	913.010225
P31679	2	2	486.738155
P31679	2	2	293.17427
P31679	2	2	115.561285
P31679	2	2	122.581685
P31679	2	2	505.69848
P31679	2	2	994.96631
P32108	3	2	1973.108615
P32108	3	3	1315.40574333333
P32108	6	2	2211.126835
P32108	6	3	1474.08455666667
P32108	6	4	1105.5634175
P32108	6	5	884.450734
P32108	6	6	737.042278333333
P32108	3	2	721.82296
P32108	3	3	481.215306666667
P32108	2	2	628.80475
P32108	2	2	187.1086
P32108	3	2	518.769985
P32108	3	3	345.846656666667
P32676	3	2	1206.574325
P32676	3	3	804.382883333333
P32676	2	2	194.110805
P32676	2	2	358.69946
P32676	2	2	858.41626
P32676	2	2	415.201405
P32676	2	2	884.47323
P32676	3	2	345.140105
P32676	3	3	230.093403333333
P32676	2	2	680.83481
P32676	2	2	264.12752
P32676	2	2	330.67378
P32676	2	2	723.896445
P32687	2	2	138.567725
P32687	2	2	935.52591
P32687	2	2	2972.4067
P32687	3	2	869.43225
P32687	3	3	579.6215
P32687	2	2	179.123715
P32687	3	2	1736.920595
P32687	3	3	1157.94706333333
P32687	2	2	698.81461
P32687	2	2	290.14317
P32687	2	2	239.631905
P32687	2	2	460.20669
P32687	2	2	479.230695
P32687	2	2	680.318225
P32687	3	2	305.64113
P32687	3	3	203.760753333333
P32687	2	2	632.796735
P32687	2	2	821.886275
P32687	2	2	287.17922
P32687	2	2	144.08459
P32689	2	2	138.567725
P32689	3	2	2135.5915
P32689	3	3	1423.72766666667
P32689	2	2	188.089355
P32689	2	2	539.75708
P32689	2	2	404.659915
P32689	2	2	1036.52327
P32689	2	2	326.153735
P32689	2	2	137.574395
P32689	2	2	854.373735
P32689	2	2	130.56095
P32689	2	2	296.15574
P32689	2	2	143.592585
P32689	2	2	951.476115
P32689	2	2	877.431035
P32689	2	2	1221.095105
P32689	2	2	466.706005
P32689	2	2	301.61848
P32689	2	2	312.630095
P32689	3	2	1680.29399
P32689	3	3	1120.19599333333
P32689	2	2	129.58951
P32712	2	2	138.567725
P32712	2	2	185.60315
P32712	2	2	227.650095
P32712	2	2	1221.161715
P32712	2	2	329.17226
P32712	2	2	332.65136
P32712	2	2	151.079845
P32712	3	2	1246.109485
P32712	3	3	830.739656666667
P32712	2	2	143.592585
P32712	2	2	1802.837285
P32712	2	2	363.71175
P32712	3	2	1499.717065
P32712	3	3	999.811376666667
P32712	2	2	288.14178
P32712	2	2	1876.434375
P32712	2	2	465.224365
P32712	2	2	193.606225
P32712	2	2	616.31645
P32712	2	2	264.163905
P32714	2	2	266.134295
P32714	2	2	251.13789
P32714	2	2	1016.06593
P32714	4	2	808.91844
P32714	4	3	539.27896
P32714	4	4	404.45922
P32714	3	2	1104.032315
P32714	3	3	736.021543333333
P32714	2	2	761.399885
P32714	3	2	606.80984
P32714	3	3	404.539893333333
P32714	2	2	143.592585
P32714	2	2	202.09007
P32714	2	2	1234.626985
P32714	2	2	151.079845
P32714	3	2	2336.607015
P32714	3	3	1557.73801
P32714	4	2	2982.982565
P32714	4	3	1988.65504333333
P32714	4	4	1491.4912825
P32714	3	2	284.640795
P32714	3	3	189.76053
P32714	2	2	411.704115
P33024	2	2	332.146545
P33024	2	2	986.08444
P33024	2	2	287.166645
P33024	2	2	1171.166485
P33024	3	2	653.84401
P33024	3	3	435.896006666667
P33024	2	2	1015.99348
P33024	2	2	852.411395
P33024	2	2	1430.358085
P33024	2	2	452.26381
P33024	2	2	322.187575
P33024	3	2	1508.326555
P33024	3	3	1005.55103666667
P33024	2	2	209.592265
P33024	2	2	2432.20509
P33554	2	2	138.567725
P33554	2	2	201.603685
P33554	2	2	1908.97348
P33554	2	2	529.767785
P33554	2	2	477.253445
P33554	3	2	520.215915
P33554	3	3	346.81061
P33554	3	2	462.743775
P33554	3	3	308.49585
P33554	3	2	1429.18688
P33554	3	3	952.791253333333
P33554	2	2	1097.033135
P33554	3	2	512.25484
P33554	3	3	341.503226666667
P33554	2	2	146.581685
P33554	2	2	886.42643
P33554	2	2	143.592585
P34749	2	2	138.567725
P34749	3	2	1144.166825
P34749	3	3	762.777883333333
P34749	2	2	1197.628125
P34749	3	2	1237.663355
P34749	3	3	825.108903333333
P34749	2	2	442.758895
P34749	2	2	358.203755
P34749	3	2	1131.567595
P34749	3	3	754.378396666667
P34749	2	2	415.188835
P34749	2	2	562.29162
P34749	2	2	739.37554
P34749	2	2	201.59806
P34749	2	2	265.16611
P34749	2	2	368.165985
P34749	2	2	194.59586
P34749	2	2	256.676645
P34749	2	2	187.582415
P34749	3	2	1744.903565
P34749	3	3	1163.26904333333
P34749	2	2	187.1086
P34749	2	2	272.15574
P34749	3	2	1531.75776
P34749	3	3	1021.17184
P36647	2	2	196.081195
P36647	2	2	151.079845
P36647	2	2	1630.425215
P36647	2	2	812.408865
P36647	3	2	1485.67727
P36647	3	3	990.451513333333
P36647	2	2	477.23694
P36647	2	2	1700.828395
P36647	2	2	1069.96039
P38054	2	2	479.75784
P38054	2	2	272.640795
P38054	2	2	2049.12064
P38054	2	2	1595.30571
P38054	2	2	187.1086
P38054	2	2	1409.12225
P38054	2	2	130.56657
P38054	2	2	644.843685
P38054	2	2	1409.20356
P38054	2	2	145.074225
P38054	3	2	419.209565
P38054	3	3	279.473043333333
P38054	2	2	517.764175
P38054	2	2	275.64247
P38054	2	2	769.920105
P38054	2	2	622.812385
P38054	2	2	645.35388
P38054	2	2	1298.59046
P38683	2	2	152.5708
P38683	2	2	1252.716345
P38683	4	2	932.45572
P38683	4	3	621.637146666667
P38683	4	4	466.22786
P38683	2	2	108.566035
P38683	2	2	201.60569
P38683	2	2	503.27078
P38683	2	2	951.423235
P38683	2	2	346.67958
P38683	2	2	1125.04223
P38683	2	2	1124.06348
P38683	2	2	1051.59167
P38683	2	2	130.56657
P38683	2	2	810.388265
P38683	4	2	1380.713385
P38683	4	3	920.47559
P38683	4	4	690.3566925
P38683	2	2	433.19253
P38683	2	2	420.23558
P38683	2	2	841.436655
P38683	2	2	572.290235
P38683	2	2	518.254165
P39301	2	2	2016.079425
P39301	2	2	372.23198
P39301	2	2	208.62408
P39301	3	2	1295.732725
P39301	3	3	863.821816666667
P39301	2	2	1297.577465
P39301	2	2	1443.2535
P39301	2	2	279.169185
P39301	5	2	4335.63487
P39301	5	3	2890.42324666667
P39301	5	4	2167.817435
P39301	5	5	1734.253948
P39301	2	2	365.213585
P39301	2	2	473.717085
P39301	2	2	662.322915
P42590	2	2	290.12105
P42590	2	2	265.645545
P42590	2	2	3068.6032
P42590	2	2	611.293825
P42590	2	2	287.646075
P42590	2	2	1451.239035
P42590	2	2	2248.13109
P42590	2	2	3949.56198
P42590	2	2	173.584955
P42590	2	2	239.631905
P42603	2	2	1394.233425
P42603	2	2	209.08532
P42603	2	2	146.581685
P42603	3	2	1623.88256
P42603	3	3	1082.58837333333
P42603	2	2	357.724325
P42603	2	2	137.574395
P42603	2	2	994.07133
P42603	4	2	1354.703445
P42603	4	3	903.13563
P42603	4	4	677.3517225
P42603	2	2	288.1474
P42603	3	2	2203.03438
P42603	3	3	1468.68958666667
P42603	2	2	253.624415
P42603	2	2	202.597015
P42603	2	2	337.674295
P42603	2	2	187.10298
P42603	2	2	436.704315
P42640	2	2	369.18144
P42640	2	2	196.103315
P42640	2	2	197.105525
P42640	4	2	1556.81004
P42640	4	3	1037.87336
P42640	4	4	778.40502
P42640	2	2	701.952495
P42640	2	2	392.235055
P42640	2	2	2525.756085
P42640	2	2	1424.779775
P42640	2	2	460.735085
P42640	2	2	1221.174515
P42640	2	2	166.079505
P42640	2	2	130.068945
P42640	2	2	561.796005
P42640	2	2	1049.0229
P42640	3	2	284.130595
P42640	3	3	189.420396666667
P42640	2	2	910.004515
P42911	2	2	375.17381
P42911	2	2	251.629895
P42911	2	2	245.63752
P42911	2	2	706.839135
P42911	2	2	831.426
P42911	2	2	211.121175
P42911	3	2	565.77441
P42911	3	3	377.18294
P42911	3	2	1486.743695
P42911	3	3	991.162463333333
P42911	2	2	237.104045
P42911	2	2	237.62682
P42911	2	2	158.10024
P42911	2	2	2860.052205
P42911	3	2	693.85712
P42911	3	3	462.571413333333
P42911	2	2	222.621535
P42911	2	2	136.58476
P42911	2	2	473.71945
P42911	4	2	2287.197715
P42911	4	3	1524.79847666667
P42911	4	4	1143.5988575
P45751	2	2	917.392695
P45751	2	2	143.592585
P45751	4	2	1536.280585
P45751	4	3	1024.18705666667
P45751	4	4	768.1402925
P45751	2	2	293.16664
P45751	2	2	143.592585
P45751	4	2	733.353075
P45751	4	3	488.90205
P45751	4	4	366.6765375
P45751	2	2	617.29877
P45751	3	2	1646.848915
P45751	3	3	1097.89927666667
P45751	2	2	688.34913
P45751	2	2	243.632435
P45751	2	2	330.17246
P45751	2	2	1223.089885
P45753	2	2	247.620485
P45753	3	2	1135.63728
P45753	3	3	757.09152
P45753	2	2	137.076765
P45753	2	2	397.18197
P45753	2	2	273.129865
P45753	2	2	526.79821
P45753	2	2	173.074755
P45753	2	2	492.274905
P45753	2	2	435.740505
P45753	2	2	320.66955
P45753	4	2	639.32748
P45753	4	3	426.21832
P45753	4	4	319.66374
P45753	2	2	258.145715
P45753	3	2	681.33042
P45753	3	3	454.22028
P45753	2	2	674.814605
P45753	2	2	594.75896
P45753	2	2	1095.990185
P45753	2	2	614.346055
P45753	2	2	143.592585
P45753	3	2	781.913155
P45753	3	3	521.275436666667
P45753	3	2	920.96467
P45753	3	3	613.976446666667
P45753	2	2	658.79981
P45753	2	2	333.64862
P45753	2	2	438.231655
P45767	3	2	264.61627
P45767	3	3	176.410846666667
P45767	2	2	216.62154
P45767	2	2	573.793995
P45767	3	2	1681.925095
P45767	3	3	1121.28339666667
P45767	2	2	591.296365
P45767	3	2	1147.048695
P45767	3	3	764.69913
P45767	2	2	1632.448485
P45767	2	2	507.76725
P45767	2	2	626.845695
P45767	2	2	1068.090915
P45767	2	2	326.17754
P45767	2	2	768.88915
P45767	2	2	1687.946305
P45767	2	2	203.60315
P45767	2	2	325.674305
P45767	2	2	286.656445
P45768	2	2	189.091565
P45768	5	2	876.961505
P45768	5	3	584.641003333334
P45768	5	4	438.4807525
P45768	5	5	350.784602
P45768	2	2	380.19742
P45768	2	2	2388.214145
P45768	2	2	268.10794
P45768	3	2	643.803835
P45768	3	3	429.202556666667
P45768	3	2	878.893915
P45768	3	3	585.929276666667
P45768	2	2	180.09021
P45768	2	2	999.0817
P45768	3	2	317.19045
P45768	3	3	211.4603
P45768	2	2	115.561285
P45768	2	2	1573.817115
P45768	2	2	251.629895
P45768	2	2	1514.884365
P45768	3	2	419.218885
P45768	3	3	279.479256666667
P45768	2	2	710.898255
P45768	2	2	1447.754685
P52005	2	2	152.5708
P52005	2	2	101.55821
P52005	2	2	1081.68262
P52005	3	2	247.65317
P52005	3	3	165.102113333333
P52005	5	2	1704.237185
P52005	5	3	1136.15812333333
P52005	5	4	852.1185925
P52005	5	5	681.694874
P52005	2	2	172.103315
P52005	3	2	542.72641
P52005	3	3	361.817606666667
P52005	2	2	515.234395
P52005	2	2	129.58951
P52005	2	2	152.08205
P52005	3	2	596.78055
P52005	3	3	397.8537
P52005	2	2	345.645935
P52005	3	2	329.154065
P52005	3	3	219.436043333333
P52005	2	2	560.25586
P52005	2	2	194.110805
P52005	2	2	411.669425
P52005	3	2	1020.420565
P52005	3	3	680.280376666667
P52005	3	2	264.118645
P52005	3	3	176.079096666667
P52005	2	2	172.595325
P52005	3	2	574.716245
P52005	3	3	383.144163333333
P52005	3	2	553.79854
P52005	3	3	369.199026666667
P52005	4	2	1458.162115
P52005	4	3	972.108076666667
P52005	4	4	729.0810575
P52005	3	2	1190.59841
P52005	3	3	793.732273333333
P52107	2	2	2199.61857
P52107	2	2	413.756155
P52107	2	2	503.7207
P52107	2	2	201.598065
P52107	2	2	732.91992
P52107	2	2	564.28346
P52107	2	2	122.581685
P52107	3	2	1260.635335
P52107	3	3	840.423556666667
P52599	2	2	481.219285
P52599	3	2	256.11749
P52599	3	3	170.744993333333
P52599	3	2	3030.96077
P52599	3	3	2020.64051333333
P52599	2	2	383.1752
P52599	2	2	543.29075
P52599	2	2	472.751265
P52599	2	2	108.566035
P52599	2	2	456.25177
P52599	2	2	244.622075
P52599	2	2	389.205965
P52599	2	2	540.254705
P52599	2	2	777.85806
P52599	2	2	263.16865
P52599	2	2	315.17975
P52599	3	2	428.209235
P52599	3	3	285.472823333333
P52599	2	2	381.20088
P52599	2	2	566.306735
P52599	2	2	165.5875
P52599	2	2	563.80077
P52599	2	2	627.81512
P52599	2	2	414.7296
P52599	2	2	237.62682
P52599	2	2	545.283265
P65298	2	2	138.567725
P65298	2	2	1182.61397
P65298	2	2	749.39989
P65298	2	2	179.11114
P65298	2	2	381.17381
P65298	3	2	564.825095
P65298	3	3	376.550063333333
P65298	2	2	287.627885
P65298	2	2	230.114415
P65298	2	2	678.793335
P65298	2	2	195.09718
P67444	6	2	4156.161775
P67444	6	3	2770.77451666667
P67444	6	4	2078.0808875
P67444	6	5	1662.46471
P67444	6	6	1385.38725833333
P67444	2	2	1552.309205
P67444	3	2	1892.981805
P67444	3	3	1261.98787
P67444	2	2	1026.126305
P67444	2	2	625.327655
P67444	3	2	1483.25202
P67444	3	3	988.83468
P67444	2	2	292.17701
P69739	2	2	766.31412
P69739	2	2	279.64862
P69739	2	2	246.63973
P69739	2	2	854.918735
P69739	3	2	598.328
P69739	3	3	398.885333333333
P69739	3	2	1152.54758
P69739	3	3	768.365053333333
P69739	3	2	361.19847
P69739	3	3	240.79898
P69739	2	2	2030.48042
P69739	3	2	1525.75459
P69739	3	3	1017.16972666667
P69739	2	2	129.58951
P69739	3	2	1726.840775
P69739	3	3	1151.22718333333
P69739	3	2	512.818945
P69739	3	3	341.879296666667
P69739	2	2	1260.615655
P69739	2	2	356.68011
P69739	3	2	677.32663
P69739	3	3	451.551086666667
P69739	2	2	134.071485
P71241	2	2	302.65506
P71241	2	2	151.57185
P71241	2	2	108.566035
P71241	2	2	609.314245
P71241	3	2	2720.913885
P71241	3	3	1813.94259
P71241	2	2	223.606225
P71241	2	2	165.09549
P71241	2	2	1878.46484
P71241	2	2	981.53238
P71241	2	2	238.613195
P71241	2	2	385.714285
P71241	3	2	365.66226
P71241	3	3	243.77484
P71241	2	2	997.973715
P71241	4	2	2031.48789
P71241	4	3	1354.32526
P71241	4	4	1015.743945
P71241	2	2	137.076765
P71241	3	2	860.38709
P71241	3	3	573.591393333333
P71241	2	2	122.581685
P71241	2	2	549.76131
P71244	2	2	260.62831
P71244	2	2	187.1086
P71244	3	2	975.012865
P71244	3	3	650.008576666667
P71244	2	2	263.156075
P71244	3	2	1073.498315
P71244	3	3	715.665543333333
P71244	2	2	1535.284565
P71244	3	2	504.298715
P71244	3	3	336.199143333333
P71244	2	2	201.09348
P71244	2	2	115.561285
P71244	3	2	1337.127545
P71244	3	3	891.418363333333
P71244	2	2	361.15816
P71244	2	2	912.466905
P71244	2	2	130.068945
