Merge ID	Masuda2009_fin2	Wang2007_fin	Wang2007_noglucose_fin	Oberto2009_fin	Wei2001_fin	mRNA_Taniguchi_fin	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_BasicProteome Duplicates	Entry name (Uniprot)	mRNA	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	A (mRNA per cell cycle)_RNAseq	Localization
P0A9G2	0	1	1	1	1	0	1	5	A	NHAR_ECOLI			2	2	2	0		A
P0A9G6	1	1	1	1	0	0	1	5	A	ACEA_ECOLI	2.55	2	2	2	2			A
P0A9H7	1	1	1	1	0	0	1	5	A	CFA_ECOLI	3.37	2	2	2	2			A
P0A9H9	0	1	1	1	1	0	1	5	A	CHEZ_ECOLI			2	2	0	0		A
P0A9I1	0	1	1	1	0	0	1	4	A	CITE_ECOLI			0	0	0			A
P0A9I3	0	1	1	1	0	0	1	4	A	GCVR_ECOLI			2	2	2			A
P0A9J0	1	1	1	1	0	0	1	5	A	RNG_ECOLI	1	2	2	0	2			A
P0A9J6	1	1	1	1	0	0	1	5	A	RBSK_ECOLI	2.34	2	2	2	2			A
P0A9J8	1	1	1	1	0	0	1	5	A	PHEA_ECOLI	0.11	2	2	2	2			A
P0A9K3	1	1	1	1	0	1	1	6	A	PHOL_ECOLI	1.77	2	2	2	2		2.738730187	A
P0A9K9	1	1	1	1	0	1	1	6	A	SLYD_ECOLI	3.43	2	2	2	2			A
P0A9L5	1	1	1	1	1	1	1	7	A	PPIC_ECOLI	0.63	2	2	2	2	0	1.627818976	A
P0A9L8	1	1	1	1	0	0	1	5	A	P5CR_ECOLI	5.53	2	2	2				A
P0A9M0	1	1	1	1	0	1	1	6	A	LON_ECOLI	2.17	2	2	2	2		5.020753975	A
P0A9M2	1	1	1	1	0	0	1	5	A	HPRT_ECOLI	1.61	2	2	2	2			A
P0A9N4	1	1	1	1	0	0	1	5	A	PFLA_ECOLI	1.29	2	2	2	2			A
P0A9P6	1	1	1	1	0	1	1	6	A	DEAD_ECOLI	0.21	2	2	2	2			A
P0A9Q1	1	1	1	1	0	0	1	5	A	ARCA_ECOLI	0.38	2	2	2	2			A
P0A9Q5	1	1	1	1	1	0	1	6	A	ACCD_ECOLI	2.63	2	2	2	2	0		A
P0A9S5	0	1	1	1	0	1	1	5	A	GLDA_ECOLI			0	0	2			A
P0A9T0	1	1	1	1	0	0	1	5	A	SERA_ECOLI	1.07	2	2	2	2			A
P0A9T4	1	1	1	1	0	0	1	5	A	TAS_ECOLI	0.57	2	2	0	2			A
P0A9V5	0	1	1	1	0	0	1	4	A	YIAG_ECOLI			0	2	0			A
P0A9W0	0	1	1	1	0	1	1	5	A	ULAR_ECOLI			2	2	2			A
P0A9W9	0	1	1	1	0	1	1	5	A	YRDA_ECOLI			2	2	2		11.67381264	A
P0AA10	1	1	1	1	0	0	1	5	A	RL13_ECOLI	7.51	2	2	2	2			A
P0AA16	1	1	1	1	0	1	1	6	A	OMPR_ECOLI	1.43	2	2	2	2		2.541374712	A
P0AA39	1	1	1	1	0	1	1	6	A	RLUC_ECOLI	1.28	2	2	0				A
P0AA43	1	1	1	1	0	1	1	6	A	RSUA_ECOLI		2	2	2	2		4.376377356	A
P0AA97	0	1	1	1	0	1	1	5	A	YAEQ_ECOLI			2	2	2			A
P0AAB8	0	1	1	1	0	0	1	4	A	USPD_ECOLI			2	0	2			A
P0AAC0	1	1	1	1	0	1	1	6	A	USPE_ECOLI		2	0	0	2			A
P0AAI5	1	1	1	1	0	1	1	6	A	FABF_ECOLI	2.02	2	2	0	0		8.130580654	A
P0AAI9	1	1	1	1	0	1	1	6	A	FABD_ECOLI	7.77	2	2	2	2		3.344972164	A
P0AAN1	0	1	1	1	1	0	1	5	A	HYBE_ECOLI			2	2	2	0		A
P0AAP3	0	1	1	1	0	1	1	5	A	FRMR_ECOLI			2	2	2			A
P0AAT9	1	1	1	1	0	1	1	6	A	YBEL_ECOLI	2.37	2	2	2	2		8.360040779	A
P0AAW1	0	1	1	1	0	0	1	4	A	YBHP_ECOLI			0	0				A
P0AAY6	0	1	1	1	0	0	1	4	A	YBJN_ECOLI			2	2	2			A
P0AAZ4	0	1	1	1	0	1	1	5	A	RARA_ECOLI			2	2	2			A
P0AB20	0	1	1	1	0	0	1	4	A	HSPQ_ECOLI			2	2				A
P0AB43	0	1	1	1	0	0	1	4	A	YCGL_ECOLI			2	2	2			A
P0AB52	1	1	1	1	0	0	1	5	A	YCHN_ECOLI	1.05	2	2	2	2			A
P0AB55	1	1	1	1	0	1	1	6	A	YCII_ECOLI		2	2	2	2		5.667029666	A
P0AB61	1	1	1	1	0	1	1	6	A	YCIN_ECOLI	1.31	2	2	2	2		3.580623265	A
P0AB71	1	1	1	1	0	1	1	6	A	ALF_ECOLI	2.84	2	2	2	2			A
P0AB77	1	1	1	1	0	1	1	6	A	KBL_ECOLI		2	2	2	2			A
P0AB80	1	1	1	1	0	0	1	5	A	ILVE_ECOLI		2	2	2	2			A
P0AB83	0	1	1	1	0	1	1	5	A	END3_ECOLI			1	0	0			A
P0AB89	1	1	1	1	0	1	1	6	A	PUR8_ECOLI	3.51	2	2	2	2		1.206811678	A
P0AB91	1	1	1	1	0	0	1	5	A	AROG_ECOLI	0.72	2	2	2	2			A
P0ABE2	1	1	1	1	1	1	1	7	A	BOLA_ECOLI	0.75	2	2	2	2	0		A
P0ABH7	1	1	1	1	0	1	1	6	A	CISY_ECOLI	11.49	2	2	2	2		9.091215961	A
P0ABK5	1	1	1	1	0	0	1	5	A	CYSK_ECOLI	7.28	2	2	2	2			A
P0ABP8	1	1	1	1	0	1	1	6	A	DEOD_ECOLI	3	2	2	2	2			A
P0ABQ2	1	1	1	1	0	0	1	5	A	GARR_ECOLI	12.19	2	2	2	2			A
P0ABQ4	1	1	1	1	0	1	1	6	A	DYR_ECOLI	0.85	2	2	2				A
P0ABS1	1	1	1	1	0	0	1	5	A	DKSA_ECOLI	11.17	2	2	2	2			A
P0ABT2	1	1	1	1	0	1	1	6	A	DPS_ECOLI	13.68	2	2	2	2			A
P0ABT5	0	1	1	1	0	0	1	4	A	DUSB_ECOLI			2	2	2			A
P0ABU0	1	1	1	1	0	1	1	6	A	MENB_ECOLI	2.67	2	2	2	2			A
P0ABU2	1	1	1	1	0	0	1	5	A	ENGD_ECOLI	1.41	2	2	2	2			A
P0ABU5	1	1	1	1	0	0	1	5	A	ELBB_ECOLI	0.93	2	2	2	0			A
P0AC13	1	1	1	1	1	0	1	6	A	DHPS_ECOLI	0.28	2	2	2	2	0		A
P0AC19	1	1	1	1	0	0	1	5	A	FOLX_ECOLI	2.38	2	2	2	2			A
P0AC33	1	1	1	1	0	0	1	5	A	FUMA_ECOLI	5.89	2	2	2	2			A
P0AC38	1	1	1	1	0	1	1	6	A	ASPA_ECOLI	9	2	2	2	2		1.860885741	A
P0AC53	1	1	1	1	0	1	1	6	A	G6PD_ECOLI		2	2	2	2		4.37335545	A
P0AC59	1	1	1	1	0	0	1	5	A	GLRX2_ECOLI	1.82	2	2	2	2			A
P0AC69	1	1	1	1	0	1	1	6	A	GLRX4_ECOLI	2.24	2	2	2	2		10.01228778	A
P0AC81	1	1	1	1	0	1	1	6	A	LGUL_ECOLI	9.54	2	2	2	2			A
P0AC84	1	1	1	1	0	1	1	6	A	GLO2_ECOLI	1.39	2	2	2	2		0.545163602	A
P0AC86	1	1	1	1	0	1	1	6	A	PHSG_ECOLI	1.59	2	2	2	2			A
P0ACA3	1	1	1	1	0	1	1	6	A	SSPA_ECOLI	3	2	2	2	2		16.47142465	A
P0ACB0	1	1	1	1	0	1	1	6	A	DNAB_ECOLI	2.54	2	2	2	2		5.301667051	A
P0ACB2	1	1	1	1	0	0	1	5	A	HEM2_ECOLI	7	2	2	2	2			A
P0ACB4	0	1	1	1	0	0	1	4	A	HEMG_ECOLI			2	2	2			A
P0ACC1	0	1	1	1	0	0	1	4	A	HEMK_ECOLI			2	2	2			A
P0ACC3	1	1	1	1	0	1	1	6	A	ERPA_ECOLI	2.68	2	2	2	2		7.255359847	A
P0ACC7	1	1	1	1	0	1	1	6	A	GLMU_ECOLI	1.06	2	2	2	2		6.799609488	A
P0ACD4	1	1	1	1	0	1	1	6	A	NIFU_ECOLI	10.56	2	2	2	2			A
P0ACE7	1	1	1	1	0	1	1	6	A	HINT_ECOLI	4.03	2	2	2	2			A
P0ACF0	1	1	1	1	0	1	1	6	A	DBHA_ECOLI	22.49	2	2	2	2		49.37696073	A
P0ACF8	1	1	1	1	0	0	1	5	A	HNS_ECOLI	19.14	2	2	2	2			A
P0ACH8	0	1	1	1	0	1	1	5	A	MELR_ECOLI			0	2	2			A
P0ACI0	1	1	1	1	0	1	1	6	A	ROB_ECOLI	0.81	2	2	2	2		15.26262506	A
P0ACI3	0	1	1	1	0	0	1	4	A	XYLR_ECOLI			2	2	2			A
P0ACI6	0	1	1	1	0	1	1	5	A	ASNC_ECOLI			2	2			0.872985255	A
P0ACJ8	1	1	1	1	0	0	1	5	A	CRP_ECOLI	3.52	2	2	2	2			A
P0ACK2	0	1	1	1	1	0	1	5	A	AGAR_ECOLI			2	2	2	0		A
P0ACK5	1	1	1	1	1	0	1	6	A	DEOR_ECOLI		2	2	2	2	0		A
P0ACK8	0	1	1	1	1	0	1	5	A	FUCR_ECOLI			2	2	2	0		A
P0ACL0	1	1	1	1	0	0	1	5	A	GLPR_ECOLI	0.26	2	2	2	2			A
P0ACL2	1	1	1	1	0	0	1	5	A	EXUR_ECOLI	0.58	2	2	2	2			A
P0ACL7	0	1	1	1	0	0	1	4	A	LLDR_ECOLI			2	2				A
P0ACL9	1	1	1	1	0	0	1	5	A	PDHR_ECOLI	0.31	2	2	2	2			A
P0ACM2	0	1	1	1	0	0	1	4	A	YDFH_ECOLI			2	2	2			A
P0ACM5	0	1	1	1	0	0	1	4	A	YEGW_ECOLI			2	2				A
P0ACN7	0	1	1	1	0	0	1	4	A	CYTR_ECOLI			2	2	2			A
P0ACP5	1	1	1	1	0	0	1	5	A	GNTR_ECOLI		2	2	2	2			A
P0ACQ4	1	1	1	1	0	1	1	6	A	OXYR_ECOLI	0.41	2	2	1	2		2.401244959	A
P0ACR4	1	1	1	1	0	0	1	5	A	YEIE_ECOLI		2	2	2	2			A
P0ACS2	0	1	1	1	1	0	1	5	A	SOXR_ECOLI			0	0	0	0		A
P0ACS5	0	1	1	1	0	0	1	4	A	ZNTR_ECOLI			2	2				A
P0ACT6	0	1	1	1	0	0	1	4	A	UIDR_ECOLI			2	2	2			A
P0ACU2	0	1	1	1	0	0	1	4	A	RUTR_ECOLI			0	0	0			A
P0ACY1	0	0	1	1	0	1	1	4	A	YDJA_ECOLI				2	2		4.577463274	A
P0ACZ8	0	1	1	1	0	0	1	4	A	CUSR_ECOLI			0	0	0			A
P0AD05	1	1	1	1	0	0	1	5	A	YECA_ECOLI	1.27	2	2	2	2			A
P0AD57	1	1	1	1	0	0	1	5	A	ISPB_ECOLI	0.33	2	2	2	2			A
P0AD61	1	1	1	1	0	1	1	6	A	KPYK1_ECOLI	2.07	2	2	2	2			A
P0ADE6	1	1	1	1	0	0	1	5	A	YGAU_ECOLI	2.73	2	2	2	2			A
P0ADE8	1	1	1	1	0	0	1	5	A	YGFZ_ECOLI	2.73	2	2	2	2			A
P0ADF6	0	1	1	1	0	1	1	5	A	EDD_ECOLI			2	2	2			A
P0ADF8	1	1	1	1	1	0	1	6	A	ILVN_ECOLI	0.91	2	0	2	2	0		A
P0ADI7	0	1	1	1	0	0	1	4	A	YECD_ECOLI			2	2	2			A
P0ADN2	1	1	1	1	0	0	1	5	A	YIFE_ECOLI	3.39	2	2	2	2			A
P0ADP7	1	1	1	1	0	0	1	5	A	YIGP_ECOLI	0.73	2	2	2	2			A
P0ADP9	1	1	1	1	0	1	1	6	A	YIHD_ECOLI	1.13	2	2	2	2		3.06702323	A
P0ADR6	1	1	1	1	0	0	1	5	A	RLMM_ECOLI	0.19	2	2	2	2			A
P0ADR8	1	1	1	1	0	0	1	5	A	YGDH_ECOLI	2.42	2	2	2	2			A
P0ADS2	1	1	1	1	0	0	1	5	A	ZAPA_ECOLI	0.61	2	2	2	2			A
P0ADT2	1	1	1	1	0	0	1	5	A	YGIB_ECOLI		2	2	2	2			A
P0ADT5	1	1	1	1	0	0	1	5	A	YGIC_ECOLI	1.14	2	2	2	2			A
P0ADU7	0	1	1	1	0	0	1	4	A	YQIB_ECOLI			2	2	2			A
P0ADV5	1	1	1	1	0	0	1	5	A	YHBW_ECOLI	0.46	2	2	0	0			A
P0ADX1	1	1	1	1	0	0	1	5	A	YHFA_ECOLI	0.48	2	2	2	2			A
P0ADX9	0	1	1	1	0	1	1	5	A	RSMD_ECOLI			2	2	2		2.482555693	A
P0ADY3	1	1	1	1	0	0	1	5	A	RL14_ECOLI	9.48	2	2	2	2			A
P0ADY7	1	1	1	1	0	0	1	5	A	RL16_ECOLI	5.43	2	2	2	2			A
P0ADZ4	1	1	1	1	0	0	1	5	A	RS15_ECOLI	2.94	2	2	2	2			A
P0AE01	1	1	1	1	0	0	1	5	A	TRMJ_ECOLI	4	2	2	2	2			A
P0AE08	1	1	1	1	0	0	1	5	A	AHPC_ECOLI	15.63	2	2	2	2			A
P0AE12	1	1	1	1	0	0	1	5	A	AMN_ECOLI	0.39	2	2	2	2			A
P0AE18	1	1	1	1	0	1	1	6	A	AMPM_ECOLI	0.85	2	2	2	2		7.772093475	A
P0AE37	0	1	1	1	0	0	1	4	A	ASTA_ECOLI			2	2	0			A
P0AE39	0	1	1	1	0	0	1	4	A	YPDB_ECOLI			2	2	2			A
P0AE48	1	1	1	1	0	1	1	6	A	YTFP_ECOLI	0.65	2	2	2	2			A
P0AE52	1	1	1	1	0	0	1	5	A	BCP_ECOLI	1.86	2	2	2	2			A
P0AE76	0	1	1	1	0	0	1	4	A	COBU_ECOLI			2	2	2			A
P0AE78	1	1	1	1	0	1	1	6	A	CORC_ECOLI	1.74	2	2	2	2		5.007031667	A
P0AEA8	0	1	1	1	0	0	1	4	A	CYSG_ECOLI			2	2	2			A
P0AEB7	1	1	1	1	0	0	1	5	A	YOAB_ECOLI	6.99	2	2	2	2			A
P0AEE8	0	1	1	1	1	1	1	6	A	DMA_ECOLI			2	2	2	0	1.149695641	A
P0AEF0	0	1	1	1	0	0	1	4	A	DNAC_ECOLI			2	2	2			A
P0AEF4	0	1	1	1	1	1	1	6	A	DPIA_ECOLI			2	2	2	0		A
P0AEI1	1	1	1	1	0	0	1	5	A	MIAB_ECOLI	1.89	2	2	2	2			A
P0AEI4	1	1	1	1	0	0	1	5	A	RIMO_ECOLI	0.35	2	0	0	0			A
P0AEI6	0	1	1	1	0	0	1	4	A	NUDJ_ECOLI			2	2	2			A
P0AEJ2	0	1	1	1	1	0	1	5	A	ENTC_ECOLI			2	0	1	0		A
P0AEK0	0	1	1	1	0	0	1	4	A	EXOX_ECOLI			2	2	2			A
P0AEM0	1	0	1	1	0	0	1	4	A	FKBX_ECOLI	1.04	2		2	2			A
P0AEN1	1	1	1	1	0	0	1	5	A	FRE_ECOLI	3.27	2	2	2	2			A
P0AEN8	0	1	1	1	1	1	1	6	A	FUCM_ECOLI			2	2	2	0	1.059549192	A
P0AES0	1	1	1	1	0	0	1	5	A	GSP_ECOLI	0.09	2	2	2	2			A
P0AES2	0	1	1	1	0	0	1	4	A	GUDH_ECOLI			2	0	1			A
P0AES4	1	1	1	1	0	1	1	6	A	GYRA_ECOLI	2.14	2	2	2	2		6.570290688	A
P0AET8	1	1	1	1	1	0	1	6	A	HDHA_ECOLI	1.04	2	2	2	2	0		A
P0AEV1	0	1	1	1	1	0	1	5	A	HNR_ECOLI			2	2	2	0		A
P0AEW4	0	1	1	1	1	0	1	5	A	ICC_ECOLI			2	2	2	0		A
P0AEW6	1	1	1	1	0	0	1	5	A	INGK_ECOLI	0.62	2	2	2	2			A
P0AEX5	0	1	1	1	1	1	1	6	A	KPPR_ECOLI			2	2	2	0	2.745774668	A
P0AEZ1	0	1	1	1	0	0	1	4	A	METF_ECOLI			2	2	0			A
P0AEZ9	1	1	1	1	0	0	1	5	A	MOAB_ECOLI		2	2	2	2			A
P0AF03	1	1	1	1	0	1	1	6	A	MOG_ECOLI	1	2	2	2	2			A
P0AF08	1	1	1	1	0	0	1	5	A	MRP_ECOLI	1	2	2	2	2			A
P0AF10	0	1	1	1	0	0	1	4	A	MTLR_ECOLI			2	2	2			A
P0AF12	1	1	1	1	0	0	1	5	A	MTNN_ECOLI		2	2	2	2			A
P0AF18	1	1	1	1	0	0	1	5	A	NAGA_ECOLI	1.32	2	2	2	2			A
P0AF24	1	1	1	1	0	0	1	5	A	NAGD_ECOLI	0.25	2	2	2	2			A
P0AF28	1	1	1	1	0	0	1	5	A	NARL_ECOLI	1.57	2	2	2	2			A
P0AF50	0	1	1	1	0	0	1	4	A	YJBR_ECOLI			2	2	2			A
P0AF63	0	1	1	1	0	1	1	5	A	NSRR_ECOLI			2	2	2		3.908936181	A
P0AF67	1	1	1	1	0	1	1	6	A	YJEE_ECOLI	0.46	2	2	2	2		5.640335341	A
P0AF93	1	1	1	1	0	1	1	6	A	YJGF_ECOLI	2.44	2	2	2	2			A
P0AFB5	1	1	1	1	0	1	1	6	A	NTRB_ECOLI	0.78	2	2	2	2			A
P0AFB8	1	1	1	1	0	0	1	5	A	NTRC_ECOLI	0.62	2	0	0	0			A
P0AFC0	0	1	1	1	0	0	1	4	A	NUDB_ECOLI			2	2	2			A
P0AFF6	1	1	1	1	0	1	1	6	A	NUSA_ECOLI	1.54	2	2	2	2		10.73238524	A
P0AFG0	1	1	1	1	0	0	1	5	A	NUSG_ECOLI	1.32	2	2	2	2			A
P0AFG3	1	1	1	1	0	1	1	6	A	ODO1_ECOLI	8.01	2	2	2	2			A
P0AFG6	1	1	1	1	0	0	1	5	A	ODO2_ECOLI	8.52	2	2	2	2			A
P0AFI7	1	1	1	1	0	1	1	6	A	PDXH_ECOLI	1.13	2	2	2	2		4.017367335	A
P0AFK0	1	1	1	1	0	0	1	5	A	PMBA_ECOLI	1	2	2	2	2			A
P0AFP6	1	1	1	1	0	0	1	5	A	YBGI_ECOLI	2.32	2	2	2	2			A
P0AFQ7	1	1	1	1	0	1	1	6	A	YCFH_ECOLI	0.73	2	2	2	0		3.728225127	A
P0AFR0	0	1	1	1	0	1	1	5	A	RSSA_ECOLI			2	2	2			A
P0AFR4	1	1	1	1	0	0	1	5	A	YCIO_ECOLI	1.37	2	2	2	2			A
P0AFT5	0	1	1	1	0	0	1	4	A	YEHT_ECOLI			2	2	2			A
P0AFU4	0	0	1	1	0	1	1	4	A	YFHA_ECOLI				2	2		0.986434861	A
P0AFU8	1	0	1	1	0	0	1	4	A	RISA_ECOLI	0.79	2		2	2			A
P0AFW0	0	1	1	1	1	0	1	5	A	RFAH_ECOLI			1	2		0		A
P0AFX0	0	1	1	1	0	1	1	5	A	RP5M_ECOLI			2	2	2			A
P0AFX4	0	1	1	1	0	0	1	4	A	RSD_ECOLI			2	2	2			A
P0AFZ1	1	1	1	1	0	0	1	5	A	SSEB_ECOLI	2.34	2	2	2	2			A
P0AFZ3	1	1	1	1	1	1	1	7	A	SSPB_ECOLI	1.03	2	2	2	2	0	10.69193305	A
P0AG03	1	1	1	1	1	1	1	7	A	UBIX_ECOLI		2	2	0		0		A
P0AG07	1	1	1	1	0	0	1	5	A	RPE_ECOLI	1.36	2	2	2				A
P0AG16	1	1	1	1	0	0	1	5	A	PUR1_ECOLI	5.63	2	2	0	0			A
P0AG24	1	1	1	1	0	1	1	6	A	SPOT_ECOLI	0.59	2	2	2	2		3.959496477	A
P0AG30	1	1	1	1	0	1	1	6	A	RHO_ECOLI	0.78	2	2	2	2		15.30168117	A
P0AG40	1	1	1	1	0	1	1	6	A	RIBF_ECOLI	2.52	2	2	2	2		10.42698006	A
P0AG44	1	1	1	1	0	0	1	5	A	RL17_ECOLI	7.49	2	2	2	2			A
P0AG55	1	1	1	1	0	0	1	5	A	RL6_ECOLI	8.24	2	2	2	2			A
P0AG59	1	1	1	1	0	0	1	5	A	RS14_ECOLI	15.83	2	2	2	2			A
P0AG63	1	1	1	1	0	0	1	5	A	RS17_ECOLI	1.31	2	2	2	2			A
P0AG76	0	1	1	1	0	0	1	4	A	SBCD_ECOLI			2	2	2			A
P0AG84	0	1	1	1	0	1	1	5	A	YGHA_ECOLI			2	2	2			A
P0AGA6	0	1	1	1	0	0	1	4	A	UHPA_ECOLI			2	2	2			A
P0AGD3	1	1	1	1	0	0	1	5	A	SODF_ECOLI	21.05	2	2	2	2			A
P0AGE0	0	0	1	1	0	0	1	3	A	SSB_ECOLI				2	2			A
P0AGE6	1	1	1	1	0	1	1	6	A	YIEF_ECOLI	0.95	2	2	2	2			A
P0AGF2	1	1	1	1	0	0	1	5	A	YGDK_ECOLI	0.55	2	2	2	2			A
P0AGG0	1	1	1	1	0	0	1	5	A	THIL_ECOLI	0.36	2	2	2	2			A
P0AGG2	1	1	1	1	1	0	1	6	A	TESB_ECOLI	2.04	2	2	0		0		A
P0AGG4	1	1	1	1	0	0	1	5	A	THIO2_ECOLI		2	2	2	2			A
P0AGG8	1	1	1	1	0	1	1	6	A	TLDD_ECOLI	1.01	2	2	2	2		2.802845032	A
P0AGJ2	0	1	1	1	0	0	1	4	A	TRMH_ECOLI			2	2	2			A
P0AGJ5	1	1	1	1	0	1	1	6	A	YFIF_ECOLI	1.82	2	2	2	2		1.320536007	A
P0AGJ7	0	1	1	1	0	1	1	5	A	YIBK_ECOLI			2	2	2			A
P0AGK8	1	1	1	1	0	0	1	5	A	ISCR_ECOLI	1.72	2	2	2	2			A
P0AGL5	0	1	1	1	0	0	1	4	A	YFJG_ECOLI			2	2	2			A
P0AGL7	0	1	1	1	0	0	1	4	A	RSME_ECOLI			2	2	2			A
P0C037	0	1	1	1	0	1	1	5	A	YAIE_ECOLI			2	2	2		6.200218922	A
P0C054	1	1	1	1	0	1	1	6	A	IBPA_ECOLI	0.59	2	2	2	0			A
P0C058	0	1	1	1	1	1	1	6	A	IBPB_ECOLI			2	2	2	0		A
P0C093	1	1	1	1	0	0	1	5	A	SLMA_ECOLI	0.55	2	2	2	2			A
P0C0K3	0	1	1	1	0	0	1	4	A	RDOA_ECOLI			2	2	2			A
P0C0R7	1	1	1	1	0	1	1	6	A	RLME_ECOLI	0.87	2	2	2	2			A
P0C0U4	0	1	1	1	0	0	1	4	A	RIMK_ECOLI			0	0	0			A
P10442	0	1	1	1	1	0	1	5	A	RNH2_ECOLI			2	2	2	0		A
P10443	0	1	1	1	0	1	1	5	A	DPO3A_ECOLI			2	2	2			A
P11290	0	1	1	1	0	0	1	4	A	YIBD_ECOLI			2	0	0			A
P11446	0	1	1	1	1	0	1	5	A	ARGC_ECOLI			2	0		0		A
P11447	0	1	1	1	0	0	1	4	A	ARLY_ECOLI			0	0	0			A
P11458	0	1	1	1	0	0	1	4	A	NADA_ECOLI			2	2	2			A
P11875	1	1	1	1	0	0	1	5	A	SYR_ECOLI	0.97	2	2	2				A
P11880	1	1	1	1	0	1	1	6	A	MURF_ECOLI	0.77	2	2	2	2		0.491018338	A
P12281	1	1	1	1	0	1	1	6	A	MOEA_ECOLI	1	2	2	2	2		0.699283168	A
P12282	0	1	1	1	1	1	1	6	A	MOEB_ECOLI			2	0	0	0	1.473429807	A
P12295	1	1	1	1	1	1	1	7	A	UNG_ECOLI	2.58	2	2	2	2	0	1.242139903	A
P12758	1	1	1	1	0	0	1	5	A	UDP_ECOLI	1.59	2	2	2	2			A
P13001	0	1	1	1	1	0	1	5	A	BIOH_ECOLI			2	2	2	0		A
P13009	1	1	1	1	0	0	1	5	A	METH_ECOLI	0.09	2	2	1				A
P13016	0	1	1	1	0	0	1	4	A	AMPD_ECOLI			2	2	2			A
P13024	1	1	1	1	0	0	1	5	A	FDHE_ECOLI	1.45	2	2	2	2			A
P13029	1	1	1	1	0	1	1	6	A	KATG_ECOLI	2.74	2	2	2	2			A
P14081	1	1	1	1	1	1	1	7	A	SELB_ECOLI		2	1	0	0	0		A
P14294	0	1	1	1	0	1	1	5	A	TOP3_ECOLI			2	1	0		1.620805501	A
P15034	1	1	1	1	0	1	1	6	A	AMPP_ECOLI	1.28	2	2	2	2		3.379149323	A
P15038	0	1	1	1	0	0	1	4	A	HELD_ECOLI			2	2	2			A
P15042	1	1	1	1	0	1	1	6	A	DNLJ_ECOLI	0.57	2	2	1	2			A
P15254	1	1	1	1	0	1	1	6	A	PUR4_ECOLI	1.53	2	2	2	2		5.370401963	A
P15288	1	1	1	1	0	1	1	6	A	PEPD_ECOLI	3.93	2	2	2	2		4.234656008	A
P15639	1	1	1	1	0	0	1	5	A	PUR9_ECOLI	3.07	2	2	2	2			A
P15770	1	1	1	1	1	1	1	7	A	AROE_ECOLI	0.34	2	2	2	2	0	2.510758683	A
P15977	1	1	1	1	0	1	1	6	A	MALQ_ECOLI	0.54	2	2	2	2		1.60497022	A
P16384	0	1	1	1	0	0	1	4	A	MIAA_ECOLI			2	2	2			A
P16433	0	1	1	1	1	0	1	5	A	HYCG_ECOLI			0	0	0	0		A
P16456	1	1	1	1	0	0	1	5	A	SELD_ECOLI	2.19	2	2	2	2			A
P16525	0	1	1	1	0	0	1	4	A	TUS_ECOLI			2	2	2			A
P16528	0	1	1	1	0	0	1	4	A	ICLR_ECOLI			2	2				A
P16659	1	1	1	1	0	0	1	5	A	SYP_ECOLI	2.59	2	2	2	2			A
P16684	0	1	1	1	1	0	1	5	A	PHNF_ECOLI			0	0	0	0		A
P16691	0	1	1	1	1	0	1	5	A	PHNO_ECOLI			2	2		0		A
P17109	0	1	1	1	0	1	1	5	A	MEND_ECOLI			2	2	2		0.498770426	A
P17115	1	1	1	1	0	0	1	5	A	GUTQ_ECOLI	0.93	2	2	0	2			A
P17854	0	1	1	1	1	0	1	5	A	CYSH_ECOLI			2	2		0		A
P17888	0	1	1	1	0	0	1	4	A	PRIA_ECOLI			2	2	0			A
P17952	1	1	1	1	0	0	1	5	A	MURC_ECOLI	0.51	2	2	1	2			A
P17993	1	1	1	1	0	1	1	6	A	UBIG_ECOLI	0.22	2	2	0	0		3.69724593	A
P18196	0	1	1	1	0	0	1	4	A	MINC_ECOLI			2	2	2			A
P18335	0	1	1	1	0	0	1	4	A	ARGD_ECOLI			2	2				A
P18843	1	1	1	1	0	1	1	6	A	NADE_ECOLI	1.87	2	2	2	2		2.18571279	A
P19624	0	1	1	1	0	0	1	4	A	PDXA_ECOLI			2	2	2			A
P20083	1	1	1	1	0	1	1	6	A	PARE_ECOLI	0.33	2	2	2	2		2.361299233	A
P21151	1	1	1	1	0	1	1	6	A	FADA_ECOLI	1.69	2	0	2	0			A
P21156	0	1	1	1	0	0	1	4	A	CYSD_ECOLI			2	2				A
P21165	1	1	1	1	0	1	1	6	A	PEPQ_ECOLI	3.47	2	2	2	2		2.935121318	A
P21169	0	1	1	1	1	1	1	6	A	DCOR_ECOLI			2	2		0	0.727186865	A
P21170	1	1	1	1	0	0	1	5	A	SPEA_ECOLI	0.36	2	2	2	2			A
P21177	1	1	1	1	0	1	1	6	A	FADB_ECOLI	0.88	2	2	2	0		0.176411629	A
P21179	1	1	1	1	1	1	1	7	A	CATE_ECOLI	0.35	2	0	0	0	0		A
P21499	1	1	1	1	0	1	1	6	A	RNR_ECOLI	0.93	2	2	2	2			A
P21599	1	1	1	1	0	1	1	6	A	KPYK2_ECOLI	1.76	2	2	2	2		0.709461596	A
P21645	1	1	1	1	0	1	1	6	A	LPXD_ECOLI	1.76	2	2	2	2			A
P21693	0	1	1	1	0	0	1	4	A	DBPA_ECOLI			0	0				A
