Merge ID	Masuda2009_fin2	Wang2007_fin	Wang2007_noglucose_fin	Oberto2009_fin	Wei2001_fin	mRNA_Taniguchi_fin	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13 Duplicates	Entry name (Uniprot)	mRNA	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	A (mRNA per cell cycle)_RNAseq	Localization
P0AEP7	0	1	1	1	1	1	0	5	A	GCL_ECOLI			0	0	0	0	0.08974933	
P0AF59	0	1	1	1	0	1	0	4	A	YJDI_ECOLI			0	0	0		2.390741597	
P11864	0	1	1	1	0	0	0	3	A	YHAC_ECOLI			0	0				
P11865	0	1	1	1	0	0	0	3	A	YHAB_ECOLI			0	0	0			
P11866	0	1	1	1	1	0	0	4	A	TDCR_ECOLI			0	0	0	0		
P11988	0	1	1	1	1	0	0	4	A	BGLB_ECOLI			0	0	1	0		
P11989	0	1	1	1	1	1	0	5	A	BGLG_ECOLI			0	0	0	0		
P12998	0	1	1	1	0	1	0	4	A	BIOF_ECOLI			0	0	0			
P15043	0	1	1	1	0	1	0	4	A	RECQ_ECOLI			0	0	0		1.4341184	
P15047	0	1	1	1	0	0	0	3	A	ENTA_ECOLI			0	0	0			
P16681	0	1	1	1	1	0	0	4	A	PHNB_ECOLI			0	0	0	0		
P19925	0	1	1	1	1	0	0	4	A	ENTD_ECOLI			0	0	0	0		
P19930	0	1	1	1	1	0	0	4	A	HYAD_ECOLI			0	0	0	0		
P21361	0	1	1	1	0	0	0	3	A	YCIG_ECOLI			0	0	0			
P21362	0	1	1	1	0	1	0	4	A	YCIF_ECOLI			0	0	0			
P21437	0	1	1	1	0	0	0	3	A	YGGF_ECOLI			0	0	0			
P23481	0	1	1	1	0	0	0	3	A	HYFA_ECOLI			0	0	0			
P23883	0	1	1	1	0	0	1	4	A	PUUC_ECOLI			0	0	0			A
P24169	0	1	1	1	0	0	0	3	A	DCOS_ECOLI			0	0				
P27253	0	1	1	1	0	0	0	3	A	SBM_ECOLI			0	0	0			
P28629	0	1	1	1	0	1	0	4	A	ADIA_ECOLI			0	0	0			
P30235	0	1	1	1	0	0	0	3	A	PSUK_ECOLI			0	0	0			
P30979	0	1	1	1	0	0	0	3	A	YBEF_ECOLI			0	0	0			
P31449	0	1	1	1	0	0	0	3	A	YIDL_ECOLI			1	0				
P31470	0	1	1	1	0	0	0	3	A	YIEK_ECOLI			0	0	0			
P31825	0	1	1	1	0	0	1	4	A	TRMN6_ECOLI			1	0	0			A
P32138	0	1	1	1	0	1	0	4	A	YIHQ_ECOLI			0	0	0			
P32139	0	1	1	1	0	0	0	3	A	YIHR_ECOLI			0	0	0			
P32140	0	1	1	1	0	0	1	4	A	YIHS_ECOLI			0	0	0			A
P32143	0	1	1	1	0	0	1	4	A	YIHV_ECOLI			0	0				A
P32152	0	1	1	1	1	0	1	5	A	FRVR_ECOLI			0	0	0	0		A
P32153	0	1	1	1	1	1	0	5	A	FRVX_ECOLI			0	0	0	0		
P32693	0	1	1	1	0	0	0	3	A	YJBL_ECOLI			0	0	0			
P32719	0	1	1	1	0	0	0	3	A	ALSE_ECOLI			0	0	0			
P33348	0	1	1	1	0	1	0	4	A	YEHL_ECOLI			0	0	0			
P33349	0	1	1	1	0	0	0	3	A	YEHM_ECOLI			0	0	0			
P33352	0	1	1	1	0	0	0	3	A	YEHP_ECOLI			0	0	0			
P37629	0	1	1	1	0	0	0	3	A	YHIL_ECOLI			0	0				
P37672	0	1	1	1	0	0	0	3	A	DLGD_ECOLI			0	0	0			
P37673	0	1	1	1	0	0	0	3	A	YIAL_ECOLI			0	0	0			
P37680	0	1	1	1	0	0	0	3	A	SGBE_ECOLI			0	0	0			
P37766	0	1	1	1	0	0	0	3	A	YDIF_ECOLI			0	0	0			
P37769	0	1	1	1	1	0	0	4	A	KDUD_ECOLI			0	0	0	0		
P38035	0	1	1	1	0	0	0	3	A	RTCR_ECOLI			0	0	0			
P38104	0	1	1	1	1	1	0	5	A	RSPA_ECOLI			0	0	0	0		
P39333	0	1	1	1	0	0	1	4	A	YJGI_ECOLI			0	0	0			A
P39336	0	1	1	1	1	1	0	5	A	YJGL_ECOLI			0	0	0	0		
P39361	0	1	1	1	0	0	1	4	A	SGCR_ECOLI			0	0	0			A
P39364	0	1	1	1	0	0	1	4	A	SGCQ_ECOLI			0	0	0			A
P39370	0	1	1	1	0	0	0	3	A	YJHS_ECOLI			0	0	0			
P39374	0	1	1	1	0	0	0	3	A	YJIC_ECOLI			0	0	0			
P39375	0	1	1	1	0	0	0	3	A	IRAD_ECOLI			0	0				
P39383	0	1	1	1	0	0	0	3	A	YJIL_ECOLI			0	0	0			
P39394	0	1	1	1	0	0	0	3	A	SYME_ECOLI			0	0				
P42909	0	1	1	1	1	0	0	4	A	PTPB1_ECOLI			0	0	0	0		
P45470	0	1	1	1	0	0	0	3	A	YHBO_ECOLI			0	0				
P45543	0	1	1	1	0	0	0	3	A	FRLD_ECOLI			0	0	0			
P45548	0	1	1	1	0	1	0	4	A	PHP_ECOLI			0	0	0			
P46855	0	1	1	1	0	0	0	3	A	YHHZ_ECOLI			0	0	0			
P46857	0	1	1	1	0	0	0	3	A	YRHB_ECOLI			0	0	0			
P51020	0	0	1	1	0	1	1	4	A	HOA_ECOLI				0	0		0.468085125	A
P52037	1	1	1	1	0	0	1	5	A	YGFF_ECOLI	0	0	0	0	0			A
P52043	0	1	1	1	0	1	0	4	A	YGFH_ECOLI			0	0	0		0.213332002	
P52106	0	1	1	1	1	1	0	5	A	CSGD_ECOLI			0	0	0	0	4.398743816	
P54746	0	1	1	1	0	0	0	3	A	MNGB_ECOLI			0	0	0			
P55799	0	1	1	1	0	0	0	3	A	PRP2_ECOLI			0	0	0			
P64474	0	1	1	1	0	1	0	4	A	YDHL_ECOLI			0	0	0			
P68646	0	1	1	1	1	0	0	4	A	FIXX_ECOLI			0	0	0	0		
P69330	0	1	1	1	0	0	0	3	A	CITD_ECOLI			0	0	0			
P69822	0	1	1	1	0	0	0	3	A	ULAB_ECOLI			0	0	0			
P71301	0	1	1	1	0	0	0	3	A	MATA_ECOLI			0	0	0			
P75617	0	1	1	1	0	0	0	3	A	YAAW_ECOLI			0	0				
P75692	0	1	1	1	0	0	0	3	A	YAHM_ECOLI			0	0	0			
P75836	0	1	1	1	0	0	0	3	A	YCAN_ECOLI			0	0	0			
P75843	0	1	1	1	0	0	1	4	A	YCAQ_ECOLI			0	0	0			A
P75895	0	1	1	1	0	0	0	3	A	RUTD_ECOLI			0	0	0			
P75987	0	1	1	1	0	0	0	3	A	IRAM_ECOLI			0	0	0			
P75988	0	1	1	1	0	0	0	3	A	YCGX_ECOLI			0	0				
P75991	0	1	1	1	0	0	0	3	A	YCGZ_ECOLI			0	0	0			
P75994	0	1	1	1	0	0	0	3	A	YMGC_ECOLI			1	0	0			
P75995	0	1	1	1	0	0	0	3	A	YCGG_ECOLI			0	0	0			
P76012	0	1	1	1	0	0	0	3	A	YCGY_ECOLI			0	0	0			
P76052	0	1	1	1	0	1	1	5	A	ABGB_ECOLI			0	0	0			A
P76082	0	1	1	1	0	1	0	4	A	PAAF_ECOLI			0	0	0			
P76092	0	1	1	1	0	1	0	4	A	YNBC_ECOLI			0	0	0			
P76100	0	1	1	1	0	0	0	3	A	YDCK_ECOLI			0	0	0			
P76114	0	1	1	1	0	0	1	4	A	MCBR_ECOLI			0	0	0			A
P76117	0	1	1	1	0	0	0	3	A	YNCG_ECOLI			0	0	0			
P76150	0	1	1	1	0	0	0	3	A	YNEK_ECOLI			0	0	0			
P76192	0	1	1	1	0	1	0	4	A	YDHV_ECOLI			0	0	0			
P76210	0	1	1	1	0	0	0	3	A	YDJO_ECOLI			0	0	0			
P76241	0	1	1	1	0	0	0	3	A	YEAM_ECOLI			0	0	0			
P76251	0	1	1	1	0	1	1	5	A	TTUC_ECOLI			0	0	0			A
P76395	0	1	1	1	0	0	0	3	A	YEGK_ECOLI			0	0	0			
P76407	0	1	1	1	1	0	1	5	A	YEGS_ECOLI			0	0	0	0		A
P76458	0	1	1	1	0	0	0	3	A	ATOD_ECOLI			0	0	0			
P76461	0	1	1	1	0	0	0	3	A	ATOB_ECOLI			0	0	0			
P77129	0	1	1	1	0	0	0	3	A	YLBE_ECOLI			0	0	0			
P77148	0	1	1	1	0	1	0	4	A	YDHS_ECOLI			0	0	0			
P77154	0	1	1	1	0	0	0	3	A	YCJT_ECOLI			0	0	0			
P77161	0	1	1	1	0	0	0	3	A	GLXR_ECOLI			0	0	0			
P77183	0	1	1	1	0	0	0	3	A	YAGQ_ECOLI			0	0	0			
P77212	0	1	1	1	0	0	1	4	A	YKGC_ECOLI			0	0	0			A
P77221	0	1	1	1	0	0	0	3	A	YAHG_ECOLI			0	0	0			
P77243	0	1	1	1	0	0	0	3	A	PRPD_ECOLI			0	0	0			
P77302	0	1	1	1	0	1	1	5	A	YDAM_ECOLI			0	0	0			A
P77319	0	1	1	1	0	1	0	4	A	HSCC_ECOLI			0	0	0			
P77364	0	1	1	1	0	1	0	4	A	GLXK1_ECOLI			1	0	0			
P77366	0	1	1	1	0	0	0	3	A	PGMB_ECOLI			0	0	0			
P77390	0	1	1	1	0	0	0	3	A	CITC_ECOLI			0	0	0			
P77393	0	1	1	1	0	0	0	3	A	YAHL_ECOLI			0	0	0			
P77423	0	1	1	1	0	0	0	3	A	HYFH_ECOLI			0	0	0			
P77445	0	1	1	1	0	0	0	3	A	EUTE_ECOLI			0	0	0			
P77454	0	1	1	1	0	1	0	4	A	GLSA1_ECOLI			0	0	0		12.30671012	
P77495	0	1	1	1	0	0	0	3	A	PRPE_ECOLI			0	0	0			
P77503	0	1	1	1	0	0	0	3	A	YCJS_ECOLI			0	0	0			
P77569	0	1	1	1	0	0	1	4	A	MHPR_ECOLI			0	0	0			A
P77624	0	1	1	1	0	0	1	4	A	ARCM_ECOLI			0	0	0			A
P77627	0	1	1	1	0	0	0	3	A	YBER_ECOLI			0	0	0			
P77646	0	0	1	1	0	0	0	2	A	HCAB_ECOLI				0	0			
P77650	0	1	1	1	0	0	0	3	A	HCAD_ECOLI			0	0	0			
P77690	0	1	1	1	0	0	1	4	A	ARNB_ECOLI			0	0	0			A
P77700	0	1	1	1	0	0	1	4	A	YAHB_ECOLI			0	0	0			A
P77704	0	1	1	1	0	1	0	4	A	YDJI_ECOLI			0	0	0			
P77730	0	1	1	1	0	0	1	4	A	YDCR_ECOLI			0	0	0			A
P77743	0	1	1	1	0	0	0	3	A	PRPR_ECOLI			0	0	0			
P80668	0	1	1	1	0	0	1	4	A	FEAB_ECOLI			0	0	0			A
Q46819	0	1	1	1	0	0	0	3	A	YGFS_ECOLI			0	0	0			
Q46877	0	1	1	1	0	0	0	3	A	NORV_ECOLI			0	0	0			
Q46889	0	1	1	1	0	0	1	4	A	YGBK_ECOLI			0	0	0			A
Q46891	0	1	1	1	0	0	1	4	A	YGBM_ECOLI			0	0				A
Q46905	0	1	1	1	0	0	0	3	A	YGCO_ECOLI			0	0				
Q46941	0	1	1	1	0	0	0	3	A	YQEH_ECOLI			0	0	0			
Q47013	0	1	1	1	0	0	0	3	A	ELAD_ECOLI			0	0	0			
Q47129	0	1	1	1	0	0	1	4	A	FEAR_ECOLI			0	0	0			A
Q47138	0	1	1	1	0	0	0	3	A	YDFE_ECOLI			0	0	0			
Q47140	0	1	1	1	0	0	1	4	A	HCAF_ECOLI			0	1	0			A
Q6BF16	0	1	1	1	0	0	1	4	A	DGOA_ECOLI			0	0	0			A
P64530	0	1	1	1	0	0	0	3	A	RCNR_ECOLI			0	0	0			
P39308	0	1	1	1	0	0	0	3	A	YJFZ_ECOLI			0	0	0			
P23325	0	1	1	1	1	1	0	5	A	ARPA_ECOLI			0	1	0	0		
P10805	0	1	1	1	1	0	0	4	A	ENVY_ECOLI			0	0	0	0		
P0AD92	0	1	1	1	1	0	0	4	A	LPW_ECOLI			0	0	0	0		
P76077	0	1	1	1	0	1	0	4	A	PAAA_ECOLI			0	0	0			
P76079	0	1	1	1	0	0	0	3	A	PAAC_ECOLI			0	0	0			
P76080	0	1	1	1	0	1	0	4	A	PAAD_ECOLI			0	0	0			
P76081	0	1	1	1	0	0	0	3	A	PAAE_ECOLI			0	0	0			
P77467	1	1	1	1	0	0	0	4	A	PAAG_ECOLI	0.09	0	0	0	0			
P76084	0	1	1	1	0	1	0	4	A	PAAI_ECOLI			0	0	0			
P02338	0	1	1	1	1	0	0	4	A	PRTL_ECOLI			0	0		0		
P45563	0	1	1	1	0	0	0	3	A	XAPA_ECOLI			0	0	0			
P75688	0	1	1	1	0	0	0	3	A	Y309_ECOLI			0	0	0			
P08339	0	1	1	1	0	0	0	3	A	Y4223_ECOLI			0	0	0			
P71311	0	1	1	1	0	0	0	3	A	YAIS_ECOLI			0	0	0			
P77216	0	1	1	1	0	1	0	4	A	YBDN_ECOLI			1	0	0			
P77746	0	1	1	1	0	0	0	3	A	YBDO_ECOLI			0	0	0			
P21829	0	0	1	1	0	0	0	2	A	YBHA_ECOLI				0	0			
P0AAV8	0	1	1	1	0	0	0	3	A	YBHH_ECOLI			0	0	0			
P76023	0	1	1	1	0	1	0	4	A	YCHS_ECOLI			0	0	0			
P76122	0	1	1	1	0	0	0	3	A	YDDJ_ECOLI			0	0	0			
P76123	0	1	1	1	0	0	0	3	A	YDDK_ECOLI			0	0	0			
P76484	0	1	1	1	0	0	0	3	A	YFBN_ECOLI			0	0	0			
P76505	0	1	1	1	0	0	0	3	A	YFDF_ECOLI			0	0	0			
Q46898	0	1	1	1	0	0	0	3	A	YGCI_ECOLI			0	0	0			
Q46899	0	1	1	1	0	0	0	3	A	YGCJ_ECOLI			0	0	0			
Q46787	0	1	1	1	1	0	0	4	A	YGEG_ECOLI			0	0	0	0		
Q46789	0	1	1	1	0	0	0	3	A	YGEI_ECOLI			0	0	0			
Q46796	0	1	1	1	0	0	0	3	A	YGEP_ECOLI			0	0				
P31453	0	1	1	1	0	0	0	3	A	YIDP_ECOLI			0	0	0			
P32704	0	1	1	1	0	0	0	3	A	YJCF_ECOLI			0	0	0			
P39283	0	1	1	1	0	0	0	3	A	YJEN_ECOLI			0	0	0			
P0AF78	0	1	1	1	0	0	0	3	A	YJFJ_ECOLI			0	0	0			
P39358	0	1	1	1	0	1	0	4	A	YJHG_ECOLI			0	0	0			
P39389	0	1	1	1	0	0	0	3	A	YJIR_ECOLI			0	0	0			
P39390	0	1	1	1	0	0	0	3	A	YJIS_ECOLI			0	0	0			
P39410	0	1	1	1	0	0	0	3	A	YJJJ_ECOLI			1	0	0			
P77658	0	1	1	1	0	0	0	3	A	YNAA_ECOLI			0	0	0			
P76613	0	1	1	1	0	0	0	3	A	YPJC_ECOLI			0	0	0			
P77136	0	1	1	1	0	0	0	3	A	YQEK_ECOLI			0	0	0			
P39317	0	1	1	1	0	0	0	3	A	YTFI_ECOLI			0	0	0			
P28369	0	1	1	1	1	0	0	4	A	RFH_ECOLI			0	0	0	0		
P32690	0	1	1	1	0	0	0	3	A	YJBI_ECOLI			0	0	0			
P33227	0	1	1	1	0	0	0	3	A	STFE_ECOLI			0	0	0			
P33345	0	0	1	1	1	0	0	3	A	MOLR_ECOLI				0	0	0		
P37003	0	1	1	1	0	0	0	3	A	YBFG_ECOLI			0	0	0			
P37014	0	1	1	1	0	0	0	3	A	YFAD_ECOLI			0	0	0			
P37635	0	1	1	1	0	0	0	3	A	YHIS_ECOLI			0	0	0			
P39309	0	1	1	1	0	0	1	4	A	YTFA_ECOLI			0	0	0			A
P39874	0	1	1	1	0	0	0	3	A	YBEM_ECOLI			0	0	0			
P45541	0	1	1	1	0	0	0	3	A	FRLC_ECOLI			0	0	0			
P46856	0	1	1	1	0	0	0	3	A	YRHA_ECOLI			0	0	0			
P64562	0	1	1	1	0	0	0	3	A	YQFE_ECOLI			0	0	0			
P75675	0	1	1	1	0	0	0	3	A	YKFJ_ECOLI			0	0	0			
P76138	0	1	1	1	0	0	0	3	A	YNEL_ECOLI			0	0	0			
P76161	0	1	1	1	0	0	0	3	A	REQ2_ECOLI			0	0	0			
P77184	0	0	0	0	0	0	1	1	A	LOMR_ECOLI								A
P77300	0	1	1	1	0	0	1	4	A	YAGI_ECOLI			0	0	0			A
P77688	0	1	1	1	0	1	1	5	A	YLBG_ECOLI			0	0	0			A
P77699	0	1	1	1	0	0	0	3	A	TFAD_ECOLI			0	0	0			
Q46911	0	1	1	1	0	0	1	4	A	YGCU_ECOLI			0	0				A
Q47154	0	1	1	1	0	0	0	3	A	MBHA_ECOLI			0	0	0			
Q47719	0	1	1	1	0	0	0	3	A	Y4286_ECOLI			0	0	0			
Q7DFU6	0	0	0	0	0	0	1	1	A	YGHX_ECOLI								A
Q9S4W2	0	0	0	0	0	0	1	1	A	YUBM_ECOLI								A
Q79E92	0	0	0	0	0	0	1	1	A	YKGN_ECOLI								A
P09557	0	1	1	1	1	0	0	4	A	DICB_ECOLI			0	0		0		
P76056	0	1	1	1	0	0	0	3	A	INTR_ECOLI			0	0	0			
P38393	0	1	1	1	0	0	0	3	A	KIL_ECOLI			0	0	0			
Q47270	0	1	1	1	0	0	0	3	A	NINE_ECOLI			0	0	0			
P15033	0	1	1	1	1	0	0	4	A	RACC_ECOLI			0	0	0	0		
P33228	0	1	1	1	1	0	0	4	A	RECT_ECOLI			0	0	0	0		
P0AG74	0	1	1	1	0	0	0	3	A	RUSA_ECOLI			0	0	0			
P09153	0	1	1	1	0	0	1	4	A	TFAE_ECOLI			0	0	0			A
P77698	0	1	1	1	0	0	0	3	A	YBCK_ECOLI			0	0	0			
Q47269	0	1	1	1	0	0	0	3	A	YBCN_ECOLI			0	0	0			
P64435	0	1	1	1	0	0	0	3	A	YBCW_ECOLI			0	0				
P33230	0	1	1	1	0	0	0	3	A	YDAC_ECOLI			0	0	0			
P76061	0	1	1	1	0	1	0	4	A	YDAG_ECOLI			0	0	0			
P29010	0	1	1	1	0	0	0	3	A	YDFD_ECOLI			0	0	0			
P76160	0	1	1	1	0	1	0	4	A	YDFR_ECOLI			0	0	0			
P76162	0	1	1	1	0	0	0	3	A	YDFU_ECOLI			0	0	0			
P64524	0	1	1	1	0	0	0	3	A	YEEV_ECOLI			0	0	0			
P76068	0	1	1	1	0	0	0	3	A	YNAK_ECOLI			0	0	0			
P75978	0	1	1	1	0	0	0	3	A	YMFN_ECOLI			0	0	0			
Q46786	0	1	1	1	0	0	0	3	A	YGEF_ECOLI			0	0	0			
Q46791	0	1	1	1	0	0	0	3	A	YGEK_ECOLI			0	0	0			
P0AD35	0	1	1	1	0	0	0	3	A	YFDO_ECOLI			0	0	0			
P24211	0	1	1	1	0	0	0	3	A	RHSE_ECOLI			0	0	0			
P30192	0	1	1	1	0	0	0	3	A	YCHG_ECOLI			0	0	0			
P32109	0	1	1	1	0	0	0	3	A	YIBJ_ECOLI			0	0	0			
P39387	0	1	1	1	0	0	0	3	A	YJIP_ECOLI			0	0	0			
P75704	0	1	1	1	0	0	0	3	A	YKIA_ECOLI			0	0	0			
Q7DFV4	0	1	1	1	0	0	0	3	A	YMDE_ECOLI			0	0	0			
P75980	0	1	1	1	0	0	0	3	A	YMFO_ECOLI			0	0	0			
P76069	0	1	1	1	0	0	0	3	A	YDAY_ECOLI			0	0	0			
P76137	0	1	1	1	0	0	0	3	A	YDET_ECOLI			0	0	0			
P76321	0	1	1	1	0	0	0	3	A	YEDN_ECOLI			0	0	0			
P76359	0	1	1	1	0	0	0	3	A	YEEP_ECOLI			0	0	0			
P76508	0	1	1	1	0	0	0	3	A	YFDL_ECOLI			0	0	0			
P76509	0	1	1	1	0	0	0	3	A	YFDM_ECOLI			0	0	0			
P76611	0	1	1	1	0	0	0	3	A	PINH_ECOLI			0	0	0			
P77087	0	1	1	1	0	0	0	3	A	YLCE_ECOLI			0	0	0			
P77460	0	1	1	1	0	0	0	3	A	YBCY_ECOLI			0	0	0			
P77779	0	1	1	1	0	1	0	4	A	YBFO_ECOLI			0	0	0			
Q46793	0	1	1	1	0	0	0	3	A	YGEN_ECOLI			0	0	0			
Q47688	0	1	1	1	0	0	0	3	A	YKFC_ECOLI			0	0	0			
P28697	0	1	1	1	0	0	0	3	A	HTGA_ECOLI			0	0				
P11291	0	1	1	1	0	0	0	3	A	Y3808_ECOLI			0	0	0			
P76612	0	1	1	1	0	0	0	3	A	YPJB_ECOLI			0	0	0			
P06960	0	1	1	1	0	0	0	3	A	OTC2_ECOLI			0	0	0			
P24200	0	1	1	1	1	0	0	4	A	MCRA_ECOLI			0	0		0		
P15032	0	1	1	1	0	1	0	4	A	RECE_ECOLI			0	0	0			
P0ACW8	0	0	1	1	0	0	0	2	A	YDFA_ECOLI				0	0			
P21418	0	1	1	1	0	0	0	3	A	YDFC_ECOLI			0	0	0			
P33229	0	1	1	1	1	0	0	4	A	LAR_ECOLI			0	0	0	0		
P33997	0	1	1	1	1	0	0	4	A	ALPA_ECOLI			0	0	0	0		
P0A976	0	1	1	1	1	0	0	4	A	CSPF_ECOLI			0	1	0	0		
P37007	0	1	1	1	0	0	0	3	A	YAGA_ECOLI			0	0				
P45581	0	1	1	1	0	0	0	3	A	YCFK_ECOLI			0	0	0			
P76510	1	1	1	1	0	0	0	4	A	YFDN_ECOLI		1	0	0	0			
P52124	0	1	1	1	0	0	0	3	A	YFJI_ECOLI			0	0	0			
P52125	0	1	1	1	0	0	0	3	A	YFJJ_ECOLI			0	0	0			
P52128	0	1	1	1	0	0	0	3	A	YFJM_ECOLI			0	1	0			
P52132	0	1	1	1	0	0	0	3	A	YFJQ_ECOLI			0	0	0			
P52133	0	1	1	1	0	0	0	3	A	YFJR_ECOLI			0	0	0			
P52140	0	1	1	1	0	0	0	3	A	YFJY_ECOLI			0	0	0			
P52141	0	1	1	1	0	0	0	3	A	YFJZ_ECOLI			0	0	0			
Q47684	0	1	1	1	0	0	0	3	A	YAFW_ECOLI			0	0	0			
P75676	0	1	1	1	0	0	0	3	A	YAFX_ECOLI			0	0	0			
P77206	0	1	1	1	0	0	0	3	A	YAFZ_ECOLI			0	0	0			
P75678	0	1	1	1	0	0	0	3	A	YKFA_ECOLI			0	0	0			
Q47690	0	1	1	1	0	0	0	3	A	MMUM_ECOLI			0	0				
P77713	0	1	1	1	1	0	0	4	A	YAGH_ECOLI			0	0	0	0		
P76057	0	1	1	1	0	0	0	3	A	YDAQ_ECOLI			0	0	0			
P76064	0	1	1	1	0	0	0	3	A	YDAT_ECOLI			0	0	0			
P76065	0	1	1	1	0	0	0	3	A	YDAU_ECOLI			0	0	0			
P76072	0	1	1	1	0	0	0	3	A	STFR_ECOLI			0	0	0			
P64521	0	1	1	1	0	0	0	3	A	YEET_ECOLI			0	0	0			
P76364	0	1	1	1	0	0	0	3	A	YEEU_ECOLI			0	0	0			
P75967	0	1	1	1	0	0	0	3	A	YMFD_ECOLI			0	0	0			
P71296	0	1	1	1	0	0	0	3	A	YAGM_ECOLI			0	0				
Q47274	0	1	1	1	0	0	0	3	A	REQ1_ECOLI			0	0	0			
P77515	0	1	1	1	0	0	0	3	A	STFQ_ECOLI			0	0	0			
P76163	0	1	1	1	0	0	0	3	A	YDFV_ECOLI			1	0	0			
P77656	0	1	1	1	0	0	0	3	A	YFDK_ECOLI			0	0	0			
P76512	0	1	1	1	0	0	0	3	A	YFDP_ECOLI			0	0	0			
P76513	0	1	1	1	0	0	0	3	A	YFDQ_ECOLI			1	0	0			
P76514	0	1	1	1	0	0	0	3	A	YFDR_ECOLI			0	0	0			
P76515	0	1	1	1	0	0	0	3	A	YFDS_ECOLI			0	0	0			
P76516	0	1	1	1	0	0	0	3	A	YFDT_ECOLI			0	0				
P76544	0	1	1	1	0	0	0	3	A	YFFM_ECOLI			0	0	0			
P76545	0	1	1	1	0	0	0	3	A	YFFN_ECOLI			0	0	0			
P76546	0	1	1	1	0	0	0	3	A	YFFO_ECOLI			0	0	0			
P75970	0	1	1	1	0	0	0	3	A	VXIS_ECOLI			0	0	0			
P75973	0	1	1	1	0	0	0	3	A	YMFJ_ECOLI			0	0	0			
P75976	0	1	1	1	0	0	0	3	A	YMFL_ECOLI			0	0	0			
P75982	0	1	1	1	0	0	0	3	A	YMFQ_ECOLI			0	0	0			
Q46953	0	1	1	1	0	0	0	3	A	YPJF_ECOLI			0	0	0			
Q47685	0	1	1	1	0	0	0	3	A	YKFG_ECOLI			0	0	0			
P77692	0	1	1	1	0	0	0	3	A	YKFI_ECOLI			0	0	0			
P09154	0	1	1	1	0	0	0	3	A	YMFS_ECOLI			0	0				
P76157	0	1	1	1	0	0	0	3	A	YNFN_ECOLI			0	0	0			
P75975	0	1	1	1	0	0	0	3	A	YMFT_ECOLI			0	0	0			
P0CF46	0	1	0	0	0	0	0	1	A	INSC7_ECOLI			0					
P0CF70	0	0	0	0	1	0	0	1	A	INSE5_ECOLI						0		
P0CF82	0	1	1	1	0	0	0	3	A	INSF4_ECOLI			0	0	0			
P76071	0	1	1	1	0	0	0	3	A	INSH5_ECOLI			0	0	0			
P75679	0	1	1	1	0	0	0	3	A	INSN1_ECOLI			0	0	0			
P0CF09	0	0	0	0	1	0	0	1	A	INSA3_ECOLI						0		
P76168	0	1	1	1	0	0	0	3	A	INTQ_ECOLI			0	0	0			
P16918	0	1	1	1	0	0	0	3	A	RHSC_ECOLI			0	0	0			
P62552	0	0	1	1	0	0	0	2	A	CCDA_ECOLI				0	0			
P62554	0	0	1	1	0	0	0	2	A	CCDB_ECOLI				0	0			
P10030	0	0	1	1	0	0	0	2	A	PIFC_ECOLI				0	0			
P06615	0	0	1	1	0	0	0	2	A	REDF_ECOLI				0	0			
Q57154	0	0	1	1	0	0	0	2	A	REPB_ECOLI				0	0			
P62556	0	0	1	1	0	0	0	2	A	SOPA_ECOLI				0	0			
P62558	0	0	1	1	0	0	0	2	A	SOPB_ECOLI				0	0			
P14565	0	1	1	1	0	0	0	3	A	TRAI1_ECOLI			0	0	0			
Q9JMR6	0	1	0	0	0	0	0	1	A	YUAY_ECOLI			0					
